p,Nnew,k,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
11,11,180,11.180.a.a,-45,1,46,-7,1,2:[1:5];3:[1:3];5:[1:2];7:[1:5],1,1
11,11,180,11.180.a.a,-67,1,68,-7,1,2:[1:5];3:[1:3];5:[1:2];7:[1:5],1,1
11,11,180,11.180.a.a,-41,1,42,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-9,2,11,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-71,1,72,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-12,1,13,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-59,1,60,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-53,1,54,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-2,2,4,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-61,1,62,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-51,1,52,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-30,2,32,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-19,1,20,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-43,1,44,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-69,1,70,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-22,2,24,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-33,1,34,-7,1,2:[1:6];3:[1:3];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-5,2,7,-7,1,2:[1:7];3:[1:6];5:[1:1];7:[1:9],1,1
11,11,180,11.180.a.a,-56,0,56,-7,1,2:[1:7];3:[1:6];5:[1:1];7:[1:9],1,1
11,11,180,11.180.a.a,-36,1,37,-7,1,2:[1:7];3:[1:6];5:[1:1];7:[1:9],1,1
11,11,180,11.180.a.a,-65,2,67,-7,1,2:[1:7];3:[1:6];5:[1:1];7:[1:9],1,1
11,11,180,11.180.a.a,-47,2,49,-7,1,2:[1:7];3:[1:6];5:[1:1];7:[1:9],1,1
11,11,180,11.180.a.a,-15,2,17,-7,1,2:[1:7];3:[1:6];5:[1:1];7:[1:9],1,1
11,11,180,11.180.a.a,-25,2,27,-7,1,2:[1:7];3:[1:6];5:[1:1];7:[1:9],1,1
11,11,180,11.180.a.a,-25,2,27,-7,1,2:[1:10];3:[1:4];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-15,2,17,-7,1,2:[1:10];3:[1:4];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-65,2,67,-7,1,2:[1:10];3:[1:4];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-47,2,49,-7,1,2:[1:10];3:[1:4];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-36,1,37,-7,1,2:[1:10];3:[1:4];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-56,0,56,-7,1,2:[1:10];3:[1:4];5:[1:2];7:[1:6],1,1
11,11,180,11.180.a.a,-5,2,7,-7,1,2:[1:10];3:[1:4];5:[1:2];7:[1:6],1,1
11,11,186,11.186.a.a,-29,2,31,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-18,1,19,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-8,1,9,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-2,1,3,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-12,1,13,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-23,2,25,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-34,0,34,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-45,2,47,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-67,2,69,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-57,0,57,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-55,0,55,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-49,2,51,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-63,2,65,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-39,0,39,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-73,0,73,8,-1,2:[1:0];3:[1:9];5:[1:9];7:[1:0],1,1
11,11,186,11.186.a.a,-16,1,17,8,-1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,186,11.186.a.a,-56,0,56,8,-1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,186,11.186.a.a,-47,2,49,8,-1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,186,11.186.a.a,-65,2,67,8,-1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,186,11.186.a.a,-5,2,7,8,-1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,186,11.186.a.a,-27,2,29,8,-1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,186,11.186.a.a,-75,0,75,8,-1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,186,11.186.a.a,-37,0,37,8,-1,2:[1:1];3:[1:8];5:[1:4];7:[1:7],1,1
11,11,186,11.186.a.a,-47,1,48,8,-1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-65,1,66,8,-1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-56,-1,55,8,-1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-16,-1,15,8,-1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-75,-1,74,8,-1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-37,-1,36,8,-1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-27,1,28,8,-1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-5,1,6,8,-1,2:[1:3];3:[1:9];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-62,1,63,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-1,1,2,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-50,1,51,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-33,-1,32,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-58,-1,57,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-54,-1,53,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-11,1,12,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-69,1,70,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-43,1,44,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-21,1,22,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-19,1,20,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-30,1,31,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-9,1,10,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-40,0,40,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-72,0,72,8,-1,2:[1:4];3:[1:4];5:[1:8];7:[1:1],1,1
11,11,186,11.186.a.a,-24,3,27,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-56,1,57,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,2
11,11,186,11.186.a.a,-7,3,10,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-17,2,19,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-64,3,67,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-48,3,51,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-38,1,39,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-28,3,31,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-74,1,75,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-36,1,37,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-76,1,77,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-14,2,16,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-46,3,49,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-66,3,69,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-3,3,6,8,-1,2:[1:7];3:[1:4];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-52,2,54,8,-1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-60,2,62,8,-1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-31,1,32,8,-1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-20,2,22,8,-1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-71,1,72,8,-1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-41,1,42,8,-1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-10,2,12,8,-1,2:[1:8];3:[1:9];5:[1:8];7:[1:10],1,1
11,11,186,11.186.a.a,-41,1,42,8,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,186,11.186.a.a,-71,1,72,8,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,186,11.186.a.a,-20,2,22,8,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,186,11.186.a.a,-31,1,32,8,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,186,11.186.a.a,-60,2,62,8,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,186,11.186.a.a,-52,2,54,8,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,186,11.186.a.a,-10,2,12,8,-1,2:[1:10];3:[1:8];5:[1:4];7:[1:4],1,1
11,11,184,11.184.a.a,-29,1,30,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-8,1,9,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-13,0,13,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-34,-1,33,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-57,-1,56,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-55,-1,54,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-73,0,73,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-39,0,39,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-18,0,18,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-2,1,3,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-23,1,24,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-68,1,69,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-44,1,45,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-49,1,50,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-63,1,64,-7,1,2:[1:0];3:[1:3];5:[1:4];7:[1:0],1,1
11,11,184,11.184.a.a,-69,1,70,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-22,2,24,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-43,1,44,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-9,1,10,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-40,0,40,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-72,0,72,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-50,1,51,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-1,1,2,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-62,1,63,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-30,2,32,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-19,1,20,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-33,0,33,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-59,1,60,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-53,1,54,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-11,1,12,-7,1,2:[1:2];3:[1:5];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-70,2,72,-7,1,2:[1:4];3:[1:3];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-42,2,44,-7,1,2:[1:4];3:[1:3];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-31,1,32,-7,1,2:[1:4];3:[1:3];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-10,2,12,-7,1,2:[1:4];3:[1:3];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-52,2,54,-7,1,2:[1:4];3:[1:3];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-60,2,62,-7,1,2:[1:4];3:[1:3];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-20,2,22,-7,1,2:[1:4];3:[1:3];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-70,3,73,-7,1,2:[1:5];3:[1:10];5:[1:3];7:[1:10],1,1
11,11,184,11.184.a.a,-42,3,45,-7,1,2:[1:5];3:[1:10];5:[1:3];7:[1:10],1,1
11,11,184,11.184.a.a,-20,3,23,-7,1,2:[1:5];3:[1:10];5:[1:3];7:[1:10],1,1
11,11,184,11.184.a.a,-60,3,63,-7,1,2:[1:5];3:[1:10];5:[1:3];7:[1:10],1,1
11,11,184,11.184.a.a,-52,3,55,-7,1,2:[1:5];3:[1:10];5:[1:3];7:[1:10],1,1
11,11,184,11.184.a.a,-10,3,13,-7,1,2:[1:5];3:[1:10];5:[1:3];7:[1:10],1,1
11,11,184,11.184.a.a,-31,3,34,-7,1,2:[1:5];3:[1:10];5:[1:3];7:[1:10],1,1
11,11,184,11.184.a.a,-27,2,29,-7,1,2:[1:6];3:[1:10];5:[1:3];7:[1:1],1,1
11,11,184,11.184.a.a,-56,0,56,-7,1,2:[1:6];3:[1:10];5:[1:3];7:[1:1],1,1
11,11,184,11.184.a.a,-47,2,49,-7,1,2:[1:6];3:[1:10];5:[1:3];7:[1:1],1,1
11,11,184,11.184.a.a,-65,2,67,-7,1,2:[1:6];3:[1:10];5:[1:3];7:[1:1],1,1
11,11,184,11.184.a.a,-5,2,7,-7,1,2:[1:6];3:[1:10];5:[1:3];7:[1:1],1,1
11,11,184,11.184.a.a,-37,0,37,-7,1,2:[1:6];3:[1:10];5:[1:3];7:[1:1],1,1
11,11,184,11.184.a.a,-75,0,75,-7,1,2:[1:6];3:[1:10];5:[1:3];7:[1:1],1,1
11,11,184,11.184.a.a,-15,2,17,-7,1,2:[1:6];3:[1:10];5:[1:3];7:[1:1],1,1
11,11,184,11.184.a.a,-15,2,17,-7,1,2:[1:7];3:[1:3];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-75,0,75,-7,1,2:[1:7];3:[1:3];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-37,0,37,-7,1,2:[1:7];3:[1:3];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-5,2,7,-7,1,2:[1:7];3:[1:3];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-65,2,67,-7,1,2:[1:7];3:[1:3];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-47,2,49,-7,1,2:[1:7];3:[1:3];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-56,0,56,-7,1,2:[1:7];3:[1:3];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-27,2,29,-7,1,2:[1:7];3:[1:3];5:[1:6];7:[1:8],1,1
11,11,184,11.184.a.a,-48,2,50,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-17,1,18,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-64,2,66,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-35,0,35,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-14,1,15,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-4,2,6,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-46,2,48,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-66,2,68,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-24,2,26,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-38,0,38,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-74,0,74,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-28,2,30,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,1
11,11,184,11.184.a.a,-56,0,56,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,2
11,11,184,11.184.a.a,-7,2,9,-7,1,2:[1:9];3:[1:5];5:[1:6];7:[1:3],1,1
11,11,178,11.178.a.b,-29,2,31,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-23,2,25,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-72,1,73,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-40,1,41,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-13,2,15,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-62,1,63,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-50,1,51,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-3,2,5,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-54,1,55,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-58,1,59,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-7,2,9,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-44,1,45,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-68,1,69,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-17,2,19,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-34,1,35,5,1,2:[1:0];3:[1:5];5:[1:1];7:[1:0],1,1
11,11,178,11.178.a.b,-1,3,4,5,1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,178,11.178.a.b,-52,2,54,5,1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,178,11.178.a.b,-60,2,62,5,1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,178,11.178.a.b,-32,2,34,5,1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,178,11.178.a.b,-11,2,13,5,1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,178,11.178.a.b,-21,2,23,5,1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,178,11.178.a.b,-42,2,44,5,1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,178,11.178.a.b,-70,2,72,5,1,2:[1:2];3:[1:2];5:[1:9];7:[1:5],1,1
11,11,178,11.178.a.b,-31,1,32,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-19,0,19,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-22,1,23,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-43,1,44,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-69,1,70,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-33,1,34,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-61,1,62,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-2,1,3,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-51,1,52,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-8,1,9,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-41,1,42,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-71,1,72,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-59,1,60,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-12,1,13,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-53,1,54,5,1,2:[1:3];3:[1:1];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-56,-1,55,5,1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-5,1,6,5,1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-25,1,26,5,1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-46,0,46,5,1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-66,0,66,5,1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-36,0,36,5,1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-15,1,16,5,1,2:[1:5];3:[1:5];5:[1:7];7:[1:4],1,1
11,11,178,11.178.a.b,-1,-1,0,5,1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-70,0,70,5,1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-42,0,42,5,1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-21,0,21,5,1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-11,0,11,5,1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-32,0,32,5,1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-60,0,60,5,1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-52,0,52,5,1,2:[1:6];3:[1:5];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-26,1,27,5,1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-74,0,74,5,1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-38,0,38,5,1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-4,1,5,5,1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-67,1,68,5,1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-45,1,46,5,1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-63,1,64,5,1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
11,11,178,11.178.a.b,-49,1,50,5,1,2:[1:8];3:[1:1];5:[1:7];7:[1:7],1,1
