p,k,Nnew,LMFDB_label,twist,ap_sign,sLinv,sLderiv,sLval,rhobar,epp,fpp
2,162,10,10.162.a.a,17,1,-14,14,28,3:[1:0];7:[1:0],1,1
2,162,10,10.162.a.a,17,1,-21,16,37,3:[1:0];7:[1:0],1,1
2,162,10,10.162.a.a,17,1,-18,12,30,3:[1:0];7:[1:0],1,1
2,162,10,10.162.a.a,17,1,-26,10,36,3:[1:0];7:[1:0],1,1
2,162,10,10.162.a.a,17,1,-7,12,19,3:[1:0];7:[1:0],1,1
5,162,10,10.162.a.a,21,1,-4,4,8,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.a,21,1,-46,4,50,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.a,21,1,-18,3,21,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.a,21,1,-25,4,29,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.a,21,1,-39,4,43,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.a,21,1,-43,6,49,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.a,21,1,-22,6,28,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.a,21,1,-12,4,16,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.a,21,1,-10,4,14,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.a,21,1,-30,4,34,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.a,21,1,-52,2,54,3:[1:1];7:[1:2],2,1
5,162,10,10.162.a.a,21,1,-34,4,38,3:[1:1];7:[1:2],1,1
2,154,10,10.154.a.b,21,-1,-12,2,14,3:[1:0];7:[1:0],1,1
2,154,10,10.154.a.b,21,-1,-15,1,16,3:[1:0];7:[1:0],1,2
2,154,10,10.154.a.b,21,-1,-29,-1,28,3:[1:0];7:[1:0],1,2
2,154,10,10.154.a.b,21,-1,-31,-1,30,3:[1:0];7:[1:0],1,1
2,154,10,10.154.a.b,21,-1,-13,1,14,3:[1:0];7:[1:0],1,1
2,154,10,10.154.a.b,21,-1,-11/2,1/2,6,3:[1:0];7:[1:0],2,1
2,154,10,10.154.a.b,21,-1,-49/2,-3/2,23,3:[1:0];7:[1:0],2,1
2,154,10,10.154.a.b,21,-1,-39/2,1/2,20,3:[1:0];7:[1:0],2,1
5,154,10,10.154.a.b,17,-1,-19,0,19,3:[1:4];7:[1:3],1,1
5,154,10,10.154.a.b,17,-1,-4,1,5,3:[1:4];7:[1:3],1,1
5,154,10,10.154.a.b,17,-1,-24,0,24,3:[1:4];7:[1:3],1,1
5,154,10,10.154.a.b,17,-1,-45,0,45,3:[1:4];7:[1:3],1,1
5,154,10,10.154.a.b,17,-1,-41,0,41,3:[1:4];7:[1:3],1,1
5,154,10,10.154.a.b,17,-1,-52,-2,50,3:[1:4];7:[1:3],1,1
5,154,10,10.154.a.b,17,-1,-31,0,31,3:[1:4];7:[1:3],1,1
5,154,10,10.154.a.b,17,-1,-11,0,11,3:[1:4];7:[1:3],1,1
5,154,10,10.154.a.b,17,-1,-15,2,17,3:[1:4];7:[1:3],1,1
5,154,10,10.154.a.b,17,-1,-27,1,28,3:[1:4];7:[1:3],1,1
5,154,10,10.154.a.b,17,-1,-38,1,39,3:[1:4];7:[1:3],1,1
5,154,10,10.154.a.b,17,-1,-7,2,9,3:[1:4];7:[1:3],1,1
5,154,10,10.154.a.b,17,-1,-48,1,49,3:[1:4];7:[1:3],1,1
2,152,10,10.152.a.a,-11,-1,-21,5,26,3:[1:0];7:[1:0],1,2
2,152,10,10.152.a.a,-11,-1,-5,4,9,3:[1:0];7:[1:0],1,2
2,152,10,10.152.a.a,-11,-1,-24,2,26,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.a,-11,-1,-20,4,24,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.a,-11,-1,-23/2,9/2,16,3:[1:0];7:[1:0],2,1
2,152,10,10.152.a.a,-11,-1,-57/2,3/2,30,3:[1:0];7:[1:0],2,1
2,152,10,10.152.a.a,-11,-1,-31/2,7/2,19,3:[1:0];7:[1:0],2,1
5,152,10,10.152.a.a,-7,-1,-31,2,33,3:[1:3];7:[1:4],1,1
5,152,10,10.152.a.a,-7,-1,-11,2,13,3:[1:3];7:[1:4],1,1
5,152,10,10.152.a.a,-7,-1,-8,2,10,3:[1:3];7:[1:4],1,1
5,152,10,10.152.a.a,-7,-1,-28,2,30,3:[1:3];7:[1:4],1,1
5,152,10,10.152.a.a,-7,-1,-49,2,51,3:[1:3];7:[1:4],1,1
5,152,10,10.152.a.a,-7,-1,-36,2,38,3:[1:3];7:[1:4],1,1
5,152,10,10.152.a.a,-7,-1,-14,2,16,3:[1:3];7:[1:4],1,1
5,152,10,10.152.a.a,-7,-1,-3,2,5,3:[1:3];7:[1:4],1,1
5,152,10,10.152.a.a,-7,-1,-42,2,44,3:[1:3];7:[1:4],1,1
5,152,10,10.152.a.a,-7,-1,-23,2,25,3:[1:3];7:[1:4],1,1
5,152,10,10.152.a.a,-7,-1,-21,2,23,3:[1:3];7:[1:4],1,1
5,152,10,10.152.a.a,-7,-1,-44,2,46,3:[1:3];7:[1:4],1,1
2,160,10,10.160.a.b,-11,-1,-12,4,16,3:[1:0];7:[1:0],1,1
2,160,10,10.160.a.b,-11,-1,-29,1,30,3:[1:0];7:[1:0],1,2
2,160,10,10.160.a.b,-11,-1,-15,3,18,3:[1:0];7:[1:0],1,2
2,160,10,10.160.a.b,-11,-1,-13,3,16,3:[1:0];7:[1:0],1,1
2,160,10,10.160.a.b,-11,-1,-31,1,32,3:[1:0];7:[1:0],1,1
2,160,10,10.160.a.b,-11,-1,-11/2,5/2,8,3:[1:0];7:[1:0],2,1
2,160,10,10.160.a.b,-11,-1,-39/2,5/2,22,3:[1:0];7:[1:0],2,1
2,160,10,10.160.a.b,-11,-1,-49/2,1/2,25,3:[1:0];7:[1:0],2,1
5,160,10,10.160.a.b,-7,-1,-2,1,3,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.b,-7,-1,-42,1,43,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.b,-7,-1,-23,1,24,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.b,-7,-1,-20,0,20,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.b,-7,-1,-44,1,45,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.b,-7,-1,-11,1,12,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.b,-7,-1,-52,-1,51,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.b,-7,-1,-33,1,34,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.b,-7,-1,-28,2,30,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.b,-7,-1,-49,-1,48,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.b,-7,-1,-36,2,38,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.b,-7,-1,-14,2,16,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.b,-7,-1,-8,2,10,3:[1:3];7:[1:4],1,1
2,158,10,10.158.a.b,21,-1,-18,1,19,3:[1:0];7:[1:0],2,1
2,158,10,10.158.a.b,21,-1,-26,-1,25,3:[1:0];7:[1:0],2,1
2,158,10,10.158.a.b,21,-1,-7,1,8,3:[1:0];7:[1:0],2,1
2,158,10,10.158.a.b,21,-1,-22,-1,21,3:[1:0];7:[1:0],1,2
2,158,10,10.158.a.b,21,-1,-5,-1,4,3:[1:0];7:[1:0],1,1
2,158,10,10.158.a.b,21,-1,-30,-1,29,3:[1:0];7:[1:0],2,1
2,158,10,10.158.a.b,21,-1,-14,1,15,3:[1:0];7:[1:0],2,1
5,158,10,10.158.a.b,17,-1,-37,1,38,3:[1:1];7:[1:2],1,1
5,158,10,10.158.a.b,17,-1,-27,1,28,3:[1:1];7:[1:2],1,1
5,158,10,10.158.a.b,17,-1,-16,0,16,3:[1:1];7:[1:2],1,1
5,158,10,10.158.a.b,17,-1,-48,1,49,3:[1:1];7:[1:2],1,1
5,158,10,10.158.a.b,17,-1,-7,1,8,3:[1:1];7:[1:2],1,1
5,158,10,10.158.a.b,17,-1,-11,0,11,3:[1:1];7:[1:2],1,1
5,158,10,10.158.a.b,17,-1,-31,0,31,3:[1:1];7:[1:2],1,1
5,158,10,10.158.a.b,17,-1,-52,-2,50,3:[1:1];7:[1:2],1,1
5,158,10,10.158.a.b,17,-1,-41,0,41,3:[1:1];7:[1:2],1,1
5,158,10,10.158.a.b,17,-1,-45,0,45,3:[1:1];7:[1:2],1,1
5,158,10,10.158.a.b,17,-1,-24,0,24,3:[1:1];7:[1:2],1,1
5,158,10,10.158.a.b,17,-1,-4,-1,3,3:[1:1];7:[1:2],1,1
5,158,10,10.158.a.b,17,-1,-19,-1,18,3:[1:1];7:[1:2],1,1
2,166,10,10.166.a.a,17,1,-30,8,38,3:[1:0];7:[1:0],1,1
2,166,10,10.166.a.a,17,1,-14,10,24,3:[1:0];7:[1:0],1,1
2,166,10,10.166.a.a,17,1,-23,8,31,3:[1:0];7:[1:0],1,1
2,166,10,10.166.a.a,17,1,-7,9,16,3:[1:0];7:[1:0],1,1
2,166,10,10.166.a.a,17,1,-18,9,27,3:[1:0];7:[1:0],1,1
2,166,10,10.166.a.a,17,1,-26,7,33,3:[1:0];7:[1:0],1,1
2,166,10,10.166.a.a,17,1,-3,12,15,3:[1:0];7:[1:0],1,1
2,166,10,10.166.a.a,17,1,-30,9,39,3:[1:0];7:[1:0],1,2
2,166,10,10.166.a.a,17,1,-14,11,25,3:[1:0];7:[1:0],1,2
2,166,10,10.166.a.a,17,1,-20,10,30,3:[1:0];7:[1:0],1,1
2,166,10,10.166.a.a,17,1,-24,8,32,3:[1:0];7:[1:0],1,1
5,166,10,10.166.a.a,21,1,-11,5,16,3:[1:4];7:[1:3],2,1
5,166,10,10.166.a.a,21,1,-33,5,38,3:[1:4];7:[1:3],1,2
5,166,10,10.166.a.a,21,1,-52,3,55,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.a,21,1,-52,3,55,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.a,21,1,-43,4,47,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.a,21,1,-21,4,25,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.a,21,1,-18,2,20,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.a,21,1,-46,1,47,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.a,21,1,-4,3,7,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.a,21,1,-39,3,42,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.a,21,1,-25,3,28,3:[1:4];7:[1:3],1,1
2,156,10,10.156.a.a,-3,-1,-26,2,28,3:[1:0];7:[1:0],1,1
2,156,10,10.156.a.a,-3,-1,-18,4,22,3:[1:0];7:[1:0],1,1
2,156,10,10.156.a.a,-3,-1,-7,4,11,3:[1:0];7:[1:0],1,1
2,156,10,10.156.a.a,-3,-1,-21,8,29,3:[1:0];7:[1:0],1,1
2,156,10,10.156.a.a,-3,-1,-30,4,34,3:[1:0];7:[1:0],1,1
2,156,10,10.156.a.a,-3,-1,-14,6,20,3:[1:0];7:[1:0],1,1
2,156,10,10.156.a.a,-3,-1,-30,-2,28,3:[1:0];7:[1:0],1,2
2,156,10,10.156.a.a,-3,-1,-14,0,14,3:[1:0];7:[1:0],1,2
2,156,10,10.156.a.a,-3,-1,-20,-1,19,3:[1:0];7:[1:0],1,1
2,156,10,10.156.a.a,-3,-1,-24,-3,21,3:[1:0];7:[1:0],1,1
2,156,10,10.156.a.a,-3,-1,-4,0,4,3:[1:0];7:[1:0],1,1
5,156,10,10.156.a.a,-39,1,-36,3,39,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.a,-39,1,-49,2,51,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.a,-39,1,-28,3,31,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.a,-39,1,-8,3,11,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.a,-39,1,-14,3,17,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.a,-39,1,-11,1,12,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.a,-39,1,-31,1,32,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.a,-39,1,-52,-1,51,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.a,-39,1,-22,1,23,3:[1:2];7:[1:1],1,2
5,156,10,10.156.a.a,-39,1,-2,0,2,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.a,-39,1,-43,1,44,3:[1:2];7:[1:1],2,1
2,162,10,10.162.a.d,1,1,-32,-2,30,3:[1:0];7:[1:0],1,1
2,162,10,10.162.a.d,1,1,-11,-1,10,3:[1:0];7:[1:0],1,1
2,162,10,10.162.a.d,1,1,-15,1,16,3:[1:0];7:[1:0],1,2
2,162,10,10.162.a.d,1,1,-29,-1,28,3:[1:0];7:[1:0],1,2
2,162,10,10.162.a.d,1,1,-31,-1,30,3:[1:0];7:[1:0],1,1
2,162,10,10.162.a.d,1,1,-13,1,14,3:[1:0];7:[1:0],1,1
2,162,10,10.162.a.d,1,1,-11/2,1/2,6,3:[1:0];7:[1:0],2,1
2,162,10,10.162.a.d,1,1,-39/2,1/2,20,3:[1:0];7:[1:0],2,1
2,162,10,10.162.a.d,1,1,-49/2,-3/2,23,3:[1:0];7:[1:0],2,1
5,162,10,10.162.a.d,13,-1,-4,2,6,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.d,13,-1,-46,2,48,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.d,13,-1,-18,1,19,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.d,13,-1,-25,2,27,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.d,13,-1,-39,2,41,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.d,13,-1,-43,2,45,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.d,13,-1,-22,2,24,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.d,13,-1,-2,1,3,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.d,13,-1,-12,2,14,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.d,13,-1,-10,2,12,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.d,13,-1,-30,2,32,3:[1:1];7:[1:2],1,1
5,162,10,10.162.a.d,13,-1,-52,0,52,3:[1:1];7:[1:2],2,1
5,162,10,10.162.a.d,13,-1,-34,2,36,3:[1:1];7:[1:2],1,1
2,152,10,10.152.a.d,-7,1,-6,0,6,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.d,-7,1,-25,-2,23,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.d,-7,1,-19,0,19,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.d,-7,1,-16,1,17,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.d,-7,1,-28,-1,27,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.d,-7,1,-11,2,13,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.d,-7,1,-26,-3,23,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.d,-7,1,-18,-1,17,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.d,-7,1,-7,-1,6,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.d,-7,1,-5,-2,3,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.d,-7,1,-21,1,22,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.d,-7,1,-14,1,15,3:[1:0];7:[1:0],1,1
2,152,10,10.152.a.d,-7,1,-30,-1,29,3:[1:0];7:[1:0],1,1
5,152,10,10.152.a.d,-11,1,-43,3,46,3:[1:2];7:[1:1],1,1
5,152,10,10.152.a.d,-11,1,-22,3,25,3:[1:2];7:[1:1],1,1
5,152,10,10.152.a.d,-11,1,-2,1,3,3:[1:2];7:[1:1],1,1
5,152,10,10.152.a.d,-11,1,-12,2,14,3:[1:2];7:[1:1],1,1
5,152,10,10.152.a.d,-11,1,-51,1,52,3:[1:2];7:[1:1],1,1
5,152,10,10.152.a.d,-11,1,-10,2,12,3:[1:2];7:[1:1],1,1
5,152,10,10.152.a.d,-11,1,-32,2,34,3:[1:2];7:[1:1],1,1
5,152,10,10.152.a.d,-11,1,-30,2,32,3:[1:2];7:[1:1],1,1
5,152,10,10.152.a.d,-11,1,-25,0,25,3:[1:2];7:[1:1],1,1
5,152,10,10.152.a.d,-11,1,-46,0,46,3:[1:2];7:[1:1],1,1
5,152,10,10.152.a.d,-11,1,-40,0,40,3:[1:2];7:[1:1],1,1
5,152,10,10.152.a.d,-11,1,-18,0,18,3:[1:2];7:[1:1],1,1
5,152,10,10.152.a.d,-11,1,-5,1,6,3:[1:2];7:[1:1],1,1
2,164,10,10.164.a.c,-39,1,-18,10,28,3:[1:0];7:[1:0],2,1
2,164,10,10.164.a.c,-39,1,-26,8,34,3:[1:0];7:[1:0],2,1
2,164,10,10.164.a.c,-39,1,-7,10,17,3:[1:0];7:[1:0],2,1
2,164,10,10.164.a.c,-39,1,-14,10,24,3:[1:0];7:[1:0],2,1
2,164,10,10.164.a.c,-39,1,-30,8,38,3:[1:0];7:[1:0],2,1
2,164,10,10.164.a.c,-39,1,-22,8,30,3:[1:0];7:[1:0],1,2
2,164,10,10.164.a.c,-39,1,-5,8,13,3:[1:0];7:[1:0],1,1
5,164,10,10.164.a.c,-3,-1,-17,0,17,3:[1:3];7:[1:4],1,1
5,164,10,10.164.a.c,-3,-1,-38,1,39,3:[1:3];7:[1:4],1,1
5,164,10,10.164.a.c,-3,-1,-47,-2,45,3:[1:3];7:[1:4],1,1
5,164,10,10.164.a.c,-3,-1,-26,1,27,3:[1:3];7:[1:4],1,1
5,164,10,10.164.a.c,-3,-1,-6,0,6,3:[1:3];7:[1:4],1,1
5,164,10,10.164.a.c,-3,-1,-53,-1,52,3:[1:3];7:[1:4],1,1
5,164,10,10.164.a.c,-3,-1,-51,-1,50,3:[1:3];7:[1:4],1,1
5,164,10,10.164.a.c,-3,-1,-14,0,14,3:[1:3];7:[1:4],1,1
5,164,10,10.164.a.c,-3,-1,-29,1,30,3:[1:3];7:[1:4],1,1
5,164,10,10.164.a.c,-3,-1,-35,1,36,3:[1:3];7:[1:4],1,1
5,164,10,10.164.a.c,-3,-1,-9,1,10,3:[1:3];7:[1:4],1,1
5,164,10,10.164.a.c,-3,-1,-21,2,23,3:[1:3];7:[1:4],1,1
5,164,10,10.164.a.c,-3,-1,-43,2,45,3:[1:3];7:[1:4],1,1
2,156,10,10.156.a.b,-11,-1,-9,4,13,3:[1:0];7:[1:0],1,1
2,156,10,10.156.a.b,-11,-1,-8,3,11,3:[1:0];7:[1:0],1,1
2,156,10,10.156.a.b,-11,-1,-35/2,7/2,21,3:[1:0];7:[1:0],2,1
2,156,10,10.156.a.b,-11,-1,-53/2,3/2,28,3:[1:0];7:[1:0],2,1
2,156,10,10.156.a.b,-11,-1,-21,5,26,3:[1:0];7:[1:0],1,1
2,156,10,10.156.a.b,-11,-1,-5,2,7,3:[1:0];7:[1:0],1,1
2,156,10,10.156.a.b,-11,-1,-14,5,19,3:[1:0];7:[1:0],1,2
2,156,10,10.156.a.b,-11,-1,-30,3,33,3:[1:0];7:[1:0],1,2
2,156,10,10.156.a.b,-11,-1,-21,7,28,3:[1:0];7:[1:0],1,1
5,156,10,10.156.a.b,-7,-1,-36,3,39,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.b,-7,-1,-49,2,51,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.b,-7,-1,-28,3,31,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.b,-7,-1,-8,3,11,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.b,-7,-1,-14,3,17,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.b,-7,-1,-11,1,12,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.b,-7,-1,-31,1,32,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.b,-7,-1,-52,-1,51,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.b,-7,-1,-2,0,2,3:[1:2];7:[1:1],1,1
5,156,10,10.156.a.b,-7,-1,-22,1,23,3:[1:2];7:[1:1],1,2
5,156,10,10.156.a.b,-7,-1,-43,1,44,3:[1:2];7:[1:1],2,1
2,170,10,10.170.a.a,17,1,-33,4,37,3:[1:0];7:[1:0],1,1
2,170,10,10.170.a.a,17,1,-10,6,16,3:[1:0];7:[1:0],1,1
2,170,10,10.170.a.a,17,1,-28,5,33,3:[1:0];7:[1:0],1,1
2,170,10,10.170.a.a,17,1,-16,7,23,3:[1:0];7:[1:0],1,1
2,170,10,10.170.a.a,17,1,-25,6,31,3:[1:0];7:[1:0],1,1
2,170,10,10.170.a.a,17,1,-19,8,27,3:[1:0];7:[1:0],1,1
2,170,10,10.170.a.a,17,1,-6,8,14,3:[1:0];7:[1:0],1,1
2,170,10,10.170.a.a,17,1,-26,10,36,3:[1:0];7:[1:0],1,1
2,170,10,10.170.a.a,17,1,-18,12,30,3:[1:0];7:[1:0],1,1
2,170,10,10.170.a.a,17,1,-7,12,19,3:[1:0];7:[1:0],1,1
2,170,10,10.170.a.a,17,1,-23,11,34,3:[1:0];7:[1:0],1,1
2,170,10,10.170.a.a,17,1,-30,11,41,3:[1:0];7:[1:0],1,1
2,170,10,10.170.a.a,17,1,-14,13,27,3:[1:0];7:[1:0],1,1
5,170,10,10.170.a.a,21,1,-42,6,48,3:[1:1];7:[1:2],1,1
5,170,10,10.170.a.a,21,1,-21,5,26,3:[1:1];7:[1:2],1,1
5,170,10,10.170.a.a,21,1,-34,3,37,3:[1:1];7:[1:2],1,1
5,170,10,10.170.a.a,21,1,-13,2,15,3:[1:1];7:[1:2],1,1
5,170,10,10.170.a.a,21,1,-10,2,12,3:[1:1];7:[1:2],1,1
5,170,10,10.170.a.a,21,1,-32,3,35,3:[1:1];7:[1:2],1,1
5,170,10,10.170.a.a,21,1,-52,1,53,3:[1:1];7:[1:2],1,2
5,170,10,10.170.a.a,21,1,-46,1,47,3:[1:1];7:[1:2],1,1
5,170,10,10.170.a.a,21,1,-18,3,21,3:[1:1];7:[1:2],1,1
5,170,10,10.170.a.a,21,1,-25,4,29,3:[1:1];7:[1:2],1,1
5,170,10,10.170.a.a,21,1,-39,4,43,3:[1:1];7:[1:2],1,1
5,170,10,10.170.a.a,21,1,-4,3,7,3:[1:1];7:[1:2],1,1
2,166,10,10.166.a.d,1,1,-35,-4,31,3:[1:0];7:[1:0],1,1
2,166,10,10.166.a.d,1,1,-8,-1,7,3:[1:0];7:[1:0],1,2
2,166,10,10.166.a.d,1,1,-53/2,-5/2,24,3:[1:0];7:[1:0],2,1
2,166,10,10.166.a.d,1,1,-35/2,-1/2,17,3:[1:0];7:[1:0],2,1
2,166,10,10.166.a.d,1,1,-23,-1,22,3:[1:0];7:[1:0],1,1
2,166,10,10.166.a.d,1,1,-30,-1,29,3:[1:0];7:[1:0],1,2
2,166,10,10.166.a.d,1,1,-14,1,15,3:[1:0];7:[1:0],1,2
2,166,10,10.166.a.d,1,1,-23,-3,20,3:[1:0];7:[1:0],1,1
2,166,10,10.166.a.d,1,1,-5,-3,2,3:[1:0];7:[1:0],1,1
5,166,10,10.166.a.d,13,-1,-11,3,14,3:[1:4];7:[1:3],2,1
5,166,10,10.166.a.d,13,-1,-33,3,36,3:[1:4];7:[1:3],1,2
5,166,10,10.166.a.d,13,-1,-52,1,53,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.d,13,-1,-52,1,53,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.d,13,-1,-43,0,43,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.d,13,-1,-2,-1,1,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.d,13,-1,-21,0,21,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.d,13,-1,-18,0,18,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.d,13,-1,-46,-1,45,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.d,13,-1,-4,1,5,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.d,13,-1,-39,1,40,3:[1:4];7:[1:3],1,1
5,166,10,10.166.a.d,13,-1,-25,1,26,3:[1:4];7:[1:3],1,1
2,168,10,10.168.a.c,-39,1,-32,6,38,3:[1:0];7:[1:0],1,1
2,168,10,10.168.a.c,-39,1,-11,7,18,3:[1:0];7:[1:0],1,1
2,168,10,10.168.a.c,-39,1,-29,7,36,3:[1:0];7:[1:0],1,2
2,168,10,10.168.a.c,-39,1,-15,9,24,3:[1:0];7:[1:0],1,2
2,168,10,10.168.a.c,-39,1,-13,9,22,3:[1:0];7:[1:0],1,1
2,168,10,10.168.a.c,-39,1,-31,7,38,3:[1:0];7:[1:0],1,1
2,168,10,10.168.a.c,-39,1,-11/2,17/2,14,3:[1:0];7:[1:0],2,1
2,168,10,10.168.a.c,-39,1,-49/2,13/2,31,3:[1:0];7:[1:0],2,1
2,168,10,10.168.a.c,-39,1,-39/2,17/2,28,3:[1:0];7:[1:0],2,1
5,168,10,10.168.a.c,-3,-1,-43,2,45,3:[1:2];7:[1:1],1,1
5,168,10,10.168.a.c,-3,-1,-21,2,23,3:[1:2];7:[1:1],1,1
5,168,10,10.168.a.c,-3,-1,-14,-1,13,3:[1:2];7:[1:1],1,1
5,168,10,10.168.a.c,-3,-1,-53,-2,51,3:[1:2];7:[1:1],1,1
5,168,10,10.168.a.c,-3,-1,-51,-2,49,3:[1:2];7:[1:1],1,1
5,168,10,10.168.a.c,-3,-1,-9,-1,8,3:[1:2];7:[1:1],1,1
5,168,10,10.168.a.c,-3,-1,-35,0,35,3:[1:2];7:[1:1],1,1
5,168,10,10.168.a.c,-3,-1,-29,0,29,3:[1:2];7:[1:1],1,1
5,168,10,10.168.a.c,-3,-1,-5,0,5,3:[1:2];7:[1:1],1,1
5,168,10,10.168.a.c,-3,-1,-26,0,26,3:[1:2];7:[1:1],1,1
5,168,10,10.168.a.c,-3,-1,-56,-2,54,3:[1:2];7:[1:1],1,1
5,168,10,10.168.a.c,-3,-1,-48,-2,46,3:[1:2];7:[1:1],1,1
5,168,10,10.168.a.c,-3,-1,-38,0,38,3:[1:2];7:[1:1],1,1
5,168,10,10.168.a.c,-3,-1,-17,-1,16,3:[1:2];7:[1:1],1,1
2,160,10,10.160.a.a,-3,-1,-14,3,17,3:[1:0];7:[1:0],1,2
2,160,10,10.160.a.a,-3,-1,-30,1,31,3:[1:0];7:[1:0],1,2
2,160,10,10.160.a.a,-3,-1,-24,0,24,3:[1:0];7:[1:0],1,1
2,160,10,10.160.a.a,-3,-1,-20,2,22,3:[1:0];7:[1:0],1,1
2,160,10,10.160.a.a,-3,-1,-4,3,7,3:[1:0];7:[1:0],1,1
2,160,10,10.160.a.a,-3,-1,-23,-3,20,3:[1:0];7:[1:0],1,1
2,160,10,10.160.a.a,-3,-1,-14,1,15,3:[1:0];7:[1:0],1,1
2,160,10,10.160.a.a,-3,-1,-30,-1,29,3:[1:0];7:[1:0],1,1
2,160,10,10.160.a.a,-3,-1,-7,1,8,3:[1:0];7:[1:0],1,1
2,160,10,10.160.a.a,-3,-1,-26,-1,25,3:[1:0];7:[1:0],1,1
2,160,10,10.160.a.a,-3,-1,-18,1,19,3:[1:0];7:[1:0],1,1
5,160,10,10.160.a.a,-39,1,-2,1,3,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.a,-39,1,-42,1,43,3:[1:3];7:[1:4],1,1
5,160,10,10.160.a.a,-39,1,-23,1,24,3:[1:3];7:[1:4],1,1
