p,k,Nnew,LMFDB_label,twist,ap_sign,sLinv,sLderiv,sLval,rhobar,epp,fpp
3,20,21,21.20.a.d,1,1,-6,-1,5,2:[1:0];5:[1:0],2,1
3,20,21,21.20.a.d,1,1,-3,0,3,2:[1:0];5:[1:0],2,1
7,20,21,21.20.a.d,1,1,-1,-1,0,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,20,21,21.20.a.d,1,1,-6,0,6,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,20,21,21.20.a.d,1,1,-1,-1,0,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,20,21,21.20.a.d,1,1,-6,0,6,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,20,21,21.20.a.d,1,1,-3,0,3,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,20,21,21.20.a.d,1,1,-4,0,4,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
3,30,21,21.30.a.a,13,1,-9,5,14,2:[1:0];5:[1:0],1,1
3,30,21,21.30.a.a,13,1,-4,-1,3,2:[1:0];5:[1:0],1,1
3,30,21,21.30.a.a,13,1,-6,1,7,2:[1:0];5:[1:0],2,1
3,30,21,21.30.a.a,13,1,-3/2,5/2,4,2:[1:0];5:[1:0],2,1
7,30,21,21.30.a.a,8,1,-6,8,14,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,30,21,21.30.a.a,8,1,-7,2,9,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,30,21,21.30.a.a,8,1,-9,2,11,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
7,30,21,21.30.a.a,8,1,-3,2,5,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
3,26,21,21.26.a.d,1,1,-2,-2,0,2:[1:1];5:[1:2],1,1
3,26,21,21.26.a.d,1,1,-7,-1,6,2:[1:1];5:[1:2],1,1
3,26,21,21.26.a.d,1,1,-4,0,4,2:[1:1];5:[1:2],1,1
3,26,21,21.26.a.d,1,1,-5,0,5,2:[1:1];5:[1:2],1,1
3,26,21,21.26.a.d,1,1,-2,0,2,2:[1:2];5:[1:1],1,1
3,26,21,21.26.a.d,1,1,-7,0,7,2:[1:2];5:[1:1],1,1
3,26,21,21.26.a.d,1,1,-5,-2,3,2:[1:2];5:[1:1],1,1
7,26,21,21.26.a.d,5,-1,-1,-1,0,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,26,21,21.26.a.d,5,-1,-6,0,6,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,26,21,21.26.a.d,5,-1,-7,1,8,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,26,21,21.26.a.d,5,-1,-1,0,1,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,26,21,21.26.a.d,5,-1,-9,1,10,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,26,21,21.26.a.d,5,-1,-3,1,4,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,26,21,21.26.a.d,5,-1,-3,1,4,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
3,28,21,21.28.a.a,13,1,-6,4,10,2:[1:1];5:[1:2],1,1
3,28,21,21.28.a.a,13,1,-2,4,6,2:[1:1];5:[1:2],1,1
3,28,21,21.28.a.a,13,1,-5,-1,4,2:[1:1];5:[1:2],1,1
3,28,21,21.28.a.a,13,1,-6,0,6,2:[1:2];5:[1:1],1,1
3,28,21,21.28.a.a,13,1,-2,2,4,2:[1:2];5:[1:1],1,1
3,28,21,21.28.a.a,13,1,-7,3,10,2:[1:2];5:[1:1],1,1
7,28,21,21.28.a.a,13,-1,-6,1,7,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,28,21,21.28.a.a,13,-1,-7,1,8,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,28,21,21.28.a.a,13,-1,-3,0,3,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,2
7,28,21,21.28.a.a,13,-1,-9,0,9,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,2
3,28,21,21.28.a.c,5,-1,-6,2,8,2:[1:1];5:[1:2],1,1
3,28,21,21.28.a.c,5,-1,2,6,4,2:[1:1];5:[1:2],1,1
3,28,21,21.28.a.c,5,-1,-5,-1,4,2:[1:1];5:[1:2],1,1
3,28,21,21.28.a.c,5,-1,-6,-2,4,2:[1:2];5:[1:1],1,1
3,28,21,21.28.a.c,5,-1,-1,1,2,2:[1:2];5:[1:1],1,1
3,28,21,21.28.a.c,5,-1,-7,-1,6,2:[1:2];5:[1:1],1,1
3,28,21,21.28.a.c,5,-1,-2,-2,0,2:[1:2];5:[1:1],1,1
7,28,21,21.28.a.c,5,-1,-9,1,10,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,28,21,21.28.a.c,5,-1,-3,1,4,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,28,21,21.28.a.c,5,-1,-3,1,4,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,28,21,21.28.a.c,5,-1,-9,1,10,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,28,21,21.28.a.c,5,-1,-1,0,1,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,28,21,21.28.a.c,5,-1,-7,1,8,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,28,21,21.28.a.c,5,-1,-6,0,6,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
3,28,21,21.28.a.b,8,-1,-5,0,5,2:[1:0];5:[1:0],1,1
3,28,21,21.28.a.b,8,-1,-7,0,7,2:[1:0];5:[1:0],1,1
3,28,21,21.28.a.b,8,-1,-2,-1,1,2:[1:0];5:[1:0],1,1
3,28,21,21.28.a.b,8,-1,-5,-1,4,2:[1:0];5:[1:0],2,1
3,28,21,21.28.a.b,8,-1,-7,2,9,2:[1:0];5:[1:0],2,1
7,28,21,21.28.a.b,8,1,-9,1,10,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,28,21,21.28.a.b,8,1,-3,1,4,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,28,21,21.28.a.b,8,1,-3,1,4,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,28,21,21.28.a.b,8,1,-9,1,10,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,28,21,21.28.a.b,8,1,-1,0,1,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,28,21,21.28.a.b,8,1,-7,1,8,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,28,21,21.28.a.b,8,1,-6,0,6,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
3,28,21,21.28.a.d,1,1,-5,-2,3,2:[1:0];5:[1:0],1,1
3,28,21,21.28.a.d,1,1,-7,2,9,2:[1:0];5:[1:0],1,1
3,28,21,21.28.a.d,1,1,-5,-2,3,2:[1:0];5:[1:0],2,1
3,28,21,21.28.a.d,1,1,-7,-1,6,2:[1:0];5:[1:0],2,1
3,28,21,21.28.a.d,1,1,-2,-2,0,2:[1:0];5:[1:0],2,1
7,28,21,21.28.a.d,1,1,-6,-1,5,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,28,21,21.28.a.d,1,1,-1,-1,0,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,28,21,21.28.a.d,1,1,-7,-1,6,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,28,21,21.28.a.d,1,1,-1,-1,0,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,28,21,21.28.a.d,1,1,-3,0,3,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,2
7,28,21,21.28.a.d,1,1,-9,0,9,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,2
3,30,21,21.30.a.b,8,-1,-4,0,4,2:[1:1];5:[1:2],1,1
3,30,21,21.30.a.b,8,-1,-5,0,5,2:[1:1];5:[1:2],1,1
3,30,21,21.30.a.b,8,-1,-7,3,10,2:[1:1];5:[1:2],1,1
3,30,21,21.30.a.b,8,-1,-9,0,9,2:[1:2];5:[1:1],1,1
3,30,21,21.30.a.b,8,-1,-2,-1,1,2:[1:2];5:[1:1],1,1
3,30,21,21.30.a.b,8,-1,-7,-1,6,2:[1:2];5:[1:1],1,1
3,30,21,21.30.a.b,8,-1,-5,-2,3,2:[1:2];5:[1:1],1,1
7,30,21,21.30.a.b,13,-1,-9,2,11,2:[1:2];5:[1:3];11:[1:4];13:[1:0],1,1
7,30,21,21.30.a.b,13,-1,-3,2,5,2:[1:2];5:[1:3];11:[1:4];13:[1:0],1,1
7,30,21,21.30.a.b,13,-1,-3,1,4,2:[1:4];5:[1:6];11:[1:6];13:[1:5],1,1
7,30,21,21.30.a.b,13,-1,-9,1,10,2:[1:4];5:[1:6];11:[1:6];13:[1:5],1,1
7,30,21,21.30.a.b,13,-1,-1,1,2,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,30,21,21.30.a.b,13,-1,-6,1,7,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,30,21,21.30.a.b,13,-1,-7,0,7,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
3,34,21,21.34.a.a,13,1,-9,-1,8,2:[1:0];5:[1:0],1,1
3,34,21,21.34.a.a,13,1,-2,-1,1,2:[1:0];5:[1:0],1,1
3,34,21,21.34.a.a,13,1,-4,4,8,2:[1:0];5:[1:0],1,1
3,34,21,21.34.a.a,13,1,-9,2,11,2:[1:0];5:[1:0],2,1
3,34,21,21.34.a.a,13,1,-4,3,7,2:[1:0];5:[1:0],2,1
7,34,21,21.34.a.a,8,1,-6,9,15,2:[1:1];5:[1:2];11:[1:1];13:[1:0],1,1
7,34,21,21.34.a.a,8,1,-12,2,14,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,34,21,21.34.a.a,8,1,-6,2,8,2:[1:2];5:[1:4];11:[1:5];13:[1:2],1,1
7,34,21,21.34.a.a,8,1,-9,1,10,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,34,21,21.34.a.a,8,1,-10,1,11,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,34,21,21.34.a.a,8,1,-4,2,6,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
7,34,21,21.34.a.a,8,1,-3,2,5,2:[1:3];5:[1:4];11:[1:1];13:[1:6],1,1
3,30,21,21.30.a.c,5,-1,-2,0,2,2:[1:0];5:[1:0],1,1
3,30,21,21.30.a.c,5,-1,-9,1,10,2:[1:0];5:[1:0],1,1
3,30,21,21.30.a.c,5,-1,-4,-1,3,2:[1:0];5:[1:0],1,1
3,30,21,21.30.a.c,5,-1,-6,0,6,2:[1:0];5:[1:0],2,1
3,30,21,21.30.a.c,5,-1,-2,1,3,2:[1:0];5:[1:0],2,1
7,30,21,21.30.a.c,1,1,-9,2,11,2:[1:2];5:[1:3];11:[1:4];13:[1:0],1,1
7,30,21,21.30.a.c,1,1,-3,2,5,2:[1:2];5:[1:3];11:[1:4];13:[1:0],1,1
7,30,21,21.30.a.c,1,1,-3,1,4,2:[1:4];5:[1:6];11:[1:6];13:[1:5],1,1
7,30,21,21.30.a.c,1,1,-9,1,10,2:[1:4];5:[1:6];11:[1:6];13:[1:5],1,1
7,30,21,21.30.a.c,1,1,-1,1,2,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,30,21,21.30.a.c,1,1,-6,1,7,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,30,21,21.30.a.c,1,1,-7,0,7,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
3,34,21,21.34.a.c,5,-1,-9,1,10,2:[1:0];5:[1:0],1,1
3,34,21,21.34.a.c,5,-1,-4,2,6,2:[1:0];5:[1:0],1,1
3,34,21,21.34.a.c,5,-1,-9,-1,8,2:[1:0];5:[1:0],2,1
3,34,21,21.34.a.c,5,-1,-2,-1,1,2:[1:0];5:[1:0],2,1
3,34,21,21.34.a.c,5,-1,-4,2,6,2:[1:0];5:[1:0],2,1
7,34,21,21.34.a.c,1,1,-9,1,10,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,34,21,21.34.a.c,1,1,-4,2,6,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,34,21,21.34.a.c,1,1,-3,1,4,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,34,21,21.34.a.c,1,1,-10,-1,9,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,34,21,21.34.a.c,1,1,-6,1,7,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,2
7,34,21,21.34.a.c,1,1,-12,0,12,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,34,21,21.34.a.c,1,1,-1,0,1,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
3,32,21,21.32.a.a,13,1,-4,4,8,2:[1:1];5:[1:2],1,1
3,32,21,21.32.a.a,13,1,-9,4,13,2:[1:1];5:[1:2],1,1
3,32,21,21.32.a.a,13,1,-2,1,3,2:[1:1];5:[1:2],1,1
3,32,21,21.32.a.a,13,1,-7,1,8,2:[1:1];5:[1:2],1,1
3,32,21,21.32.a.a,13,1,-4,1,5,2:[1:2];5:[1:1],1,1
3,32,21,21.32.a.a,13,1,-5,1,6,2:[1:2];5:[1:1],1,1
3,32,21,21.32.a.a,13,1,-9,2,11,2:[1:2];5:[1:1],1,1
7,32,21,21.32.a.a,13,-1,-6,2,8,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,32,21,21.32.a.a,13,-1,-7,2,9,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,32,21,21.32.a.a,13,-1,-12,2,14,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,32,21,21.32.a.a,13,-1,-9,0,9,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,32,21,21.32.a.a,13,-1,-3,1,4,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,32,21,21.32.a.a,13,-1,-3,1,4,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,32,21,21.32.a.a,13,-1,-10,0,10,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
3,30,21,21.30.a.d,1,1,-4,-2,2,2:[1:1];5:[1:2],1,1
3,30,21,21.30.a.d,1,1,-5,-2,3,2:[1:1];5:[1:2],1,1
3,30,21,21.30.a.d,1,1,-2,-2,0,2:[1:1];5:[1:2],1,1
3,30,21,21.30.a.d,1,1,-7,-1,6,2:[1:1];5:[1:2],1,1
3,30,21,21.30.a.d,1,1,-9,2,11,2:[1:2];5:[1:1],1,1
3,30,21,21.30.a.d,1,1,-2,-1,1,2:[1:2];5:[1:1],1,1
3,30,21,21.30.a.d,1,1,-7,-1,6,2:[1:2];5:[1:1],1,1
3,30,21,21.30.a.d,1,1,-5,-2,3,2:[1:2];5:[1:1],1,1
7,30,21,21.30.a.d,5,-1,-6,2,8,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,30,21,21.30.a.d,5,-1,-1,2,3,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,30,21,21.30.a.d,5,-1,-7,0,7,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,30,21,21.30.a.d,5,-1,-1,-1,0,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,30,21,21.30.a.d,5,-1,-9,2,11,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
7,30,21,21.30.a.d,5,-1,-3,2,5,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
3,32,21,21.32.a.b,5,-1,-4,2,6,2:[1:1];5:[1:2],1,1
3,32,21,21.32.a.b,5,-1,-9,2,11,2:[1:1];5:[1:2],1,1
3,32,21,21.32.a.b,5,-1,-2,1,3,2:[1:1];5:[1:2],1,1
3,32,21,21.32.a.b,5,-1,-7,1,8,2:[1:1];5:[1:2],1,1
3,32,21,21.32.a.b,5,-1,-4,-1,3,2:[1:2];5:[1:1],1,1
3,32,21,21.32.a.b,5,-1,-5,-1,4,2:[1:2];5:[1:1],1,1
3,32,21,21.32.a.b,5,-1,-9,-2,7,2:[1:2];5:[1:1],1,1
3,32,21,21.32.a.b,5,-1,-2,-2,0,2:[1:2];5:[1:1],1,1
7,32,21,21.32.a.b,5,-1,-3,2,5,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,32,21,21.32.a.b,5,-1,-9,2,11,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,32,21,21.32.a.b,5,-1,-3,3,6,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,32,21,21.32.a.b,5,-1,-10,1,11,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,32,21,21.32.a.b,5,-1,-7,0,7,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,32,21,21.32.a.b,5,-1,-6,1,7,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,32,21,21.32.a.b,5,-1,-1,0,1,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,32,21,21.32.a.b,5,-1,-12,0,12,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
3,32,21,21.32.a.c,8,-1,-5,1,6,2:[1:0];5:[1:0],1,1
3,32,21,21.32.a.c,8,-1,-7,3,10,2:[1:0];5:[1:0],1,1
3,32,21,21.32.a.c,8,-1,-6,0,6,2:[1:0];5:[1:0],2,1
3,32,21,21.32.a.c,8,-1,-10,1,11,2:[1:0];5:[1:0],2,1
3,32,21,21.32.a.c,8,-1,-3,0,3,2:[1:0];5:[1:0],2,1
7,32,21,21.32.a.c,8,1,-3,2,5,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,32,21,21.32.a.c,8,1,-9,2,11,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,32,21,21.32.a.c,8,1,-3,3,6,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,32,21,21.32.a.c,8,1,-10,1,11,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,32,21,21.32.a.c,8,1,-1,0,1,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,32,21,21.32.a.c,8,1,-7,0,7,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,32,21,21.32.a.c,8,1,-6,1,7,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,32,21,21.32.a.c,8,1,-12,0,12,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
3,38,21,21.38.a.a,13,1,-9,6,15,2:[1:0];5:[1:0],1,1
3,38,21,21.38.a.a,13,1,-4,2,6,2:[1:0];5:[1:0],1,1
3,38,21,21.38.a.a,13,1,-7,3,10,2:[1:0];5:[1:0],2,1
3,38,21,21.38.a.a,13,1,-3,3,6,2:[1:0];5:[1:0],2,1
3,38,21,21.38.a.a,13,1,-10,3,13,2:[1:0];5:[1:0],2,1
7,38,21,21.38.a.a,8,1,-12,2,14,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,38,21,21.38.a.a,8,1,-6,2,8,2:[1:1];5:[1:2];11:[1:3];13:[1:2],1,1
7,38,21,21.38.a.a,8,1,-6,11,17,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,38,21,21.38.a.a,8,1,-13,7,20,2:[1:4];5:[1:1];11:[1:2];13:[1:0],1,1
7,38,21,21.38.a.a,8,1,-3,1,4,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,38,21,21.38.a.a,8,1,-9,0,9,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,38,21,21.38.a.a,8,1,-10,0,10,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
7,38,21,21.38.a.a,8,1,-4,1,5,2:[1:5];5:[1:2];11:[1:2];13:[1:6],1,1
3,32,21,21.32.a.d,1,1,-5,1,6,2:[1:0];5:[1:0],1,1
3,32,21,21.32.a.d,1,1,-2,-1,1,2:[1:0];5:[1:0],1,1
3,32,21,21.32.a.d,1,1,-7,-1,6,2:[1:0];5:[1:0],1,1
3,32,21,21.32.a.d,1,1,-6,-1,5,2:[1:0];5:[1:0],2,1
3,32,21,21.32.a.d,1,1,-10,0,10,2:[1:0];5:[1:0],2,1
3,32,21,21.32.a.d,1,1,-3,-1,2,2:[1:0];5:[1:0],2,1
7,32,21,21.32.a.d,1,1,-1,-1,0,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,32,21,21.32.a.d,1,1,-6,0,6,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,32,21,21.32.a.d,1,1,-7,0,7,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,32,21,21.32.a.d,1,1,-12,0,12,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,32,21,21.32.a.d,1,1,-1,-1,0,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,32,21,21.32.a.d,1,1,-9,0,9,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,32,21,21.32.a.d,1,1,-3,1,4,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,32,21,21.32.a.d,1,1,-3,1,4,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,32,21,21.32.a.d,1,1,-10,0,10,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
3,38,21,21.38.a.b,5,-1,-9,2,11,2:[1:0];5:[1:0],1,1
3,38,21,21.38.a.b,5,-1,-2,2,4,2:[1:0];5:[1:0],1,1
3,38,21,21.38.a.b,5,-1,-4,2,6,2:[1:0];5:[1:0],1,1
3,38,21,21.38.a.b,5,-1,-7,2,9,2:[1:0];5:[1:0],2,1
3,38,21,21.38.a.b,5,-1,-3,2,5,2:[1:0];5:[1:0],2,1
3,38,21,21.38.a.b,5,-1,-10,2,12,2:[1:0];5:[1:0],2,1
7,38,21,21.38.a.b,1,1,-10,-1,9,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,38,21,21.38.a.b,1,1,-3,0,3,2:[1:1];5:[1:5];11:[1:3];13:[1:5],1,1
7,38,21,21.38.a.b,1,1,-9,0,9,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,38,21,21.38.a.b,1,1,-4,1,5,2:[1:4];5:[1:6];11:[1:2];13:[1:0],1,1
7,38,21,21.38.a.b,1,1,-6,1,7,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,2
7,38,21,21.38.a.b,1,1,-1,0,1,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,38,21,21.38.a.b,1,1,-13,1,14,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
7,38,21,21.38.a.b,1,1,-12,0,12,2:[1:5];5:[1:5];11:[1:2];13:[1:1],1,1
3,34,21,21.34.a.b,8,-1,-3,1,4,2:[1:1];5:[1:2],1,1
3,34,21,21.34.a.b,8,-1,-6,1,7,2:[1:1];5:[1:2],1,1
3,34,21,21.34.a.b,8,-1,-10,2,12,2:[1:1];5:[1:2],1,1
3,34,21,21.34.a.b,8,-1,-9,2,11,2:[1:1];5:[1:2],1,1
3,34,21,21.34.a.b,8,-1,-6,-2,4,2:[1:2];5:[1:1],1,1
3,34,21,21.34.a.b,8,-1,-10,-2,8,2:[1:2];5:[1:1],1,1
3,34,21,21.34.a.b,8,-1,-3,-2,1,2:[1:2];5:[1:1],1,1
3,34,21,21.34.a.b,8,-1,-4,1,5,2:[1:2];5:[1:1],1,1
7,34,21,21.34.a.b,13,-1,-9,1,10,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,34,21,21.34.a.b,13,-1,-4,2,6,2:[1:1];5:[1:5];11:[1:1];13:[1:0],1,1
7,34,21,21.34.a.b,13,-1,-3,1,4,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,34,21,21.34.a.b,13,-1,-10,-1,9,2:[1:2];5:[1:3];11:[1:5];13:[1:5],1,1
7,34,21,21.34.a.b,13,-1,-6,1,7,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,2
7,34,21,21.34.a.b,13,-1,-1,0,1,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
7,34,21,21.34.a.b,13,-1,-12,0,12,2:[1:3];5:[1:3];11:[1:1];13:[1:1],1,1
3,42,21,21.42.a.a,13,1,-8,6,14,2:[1:0];5:[1:0],1,1
3,42,21,21.42.a.a,13,1,-6,1,7,2:[1:0];5:[1:0],1,1
3,42,21,21.42.a.a,13,1,-11,-1,10,2:[1:0];5:[1:0],1,1
3,42,21,21.42.a.a,13,1,-7,3,10,2:[1:0];5:[1:0],2,1
3,42,21,21.42.a.a,13,1,-3,3,6,2:[1:0];5:[1:0],2,1
3,42,21,21.42.a.a,13,1,-10,0,10,2:[1:0];5:[1:0],2,1
7,42,21,21.42.a.a,8,1,-13,6,19,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,42,21,21.42.a.a,8,1,-6,7,13,2:[1:2];5:[1:4];11:[1:4];13:[1:0],1,1
7,42,21,21.42.a.a,8,1,-13,1,14,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,42,21,21.42.a.a,8,1,-7,1,8,2:[1:4];5:[1:1];11:[1:6];13:[1:2],1,1
7,42,21,21.42.a.a,8,1,-3,1,4,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
7,42,21,21.42.a.a,8,1,-9,1,10,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,2
7,42,21,21.42.a.a,8,1,-15,1,16,2:[1:6];5:[1:1];11:[1:4];13:[1:6],1,1
3,36,21,21.36.a.a,13,1,-1,1,2,2:[1:1];5:[1:2],1,1
3,36,21,21.36.a.a,13,1,-9,1,10,2:[1:1];5:[1:2],2,1
3,36,21,21.36.a.a,13,1,-4,4,8,2:[1:1];5:[1:2],1,1
3,36,21,21.36.a.a,13,1,-11,0,11,2:[1:2];5:[1:1],1,1
3,36,21,21.36.a.a,13,1,-4,1,5,2:[1:2];5:[1:1],2,1
3,36,21,21.36.a.a,13,1,-9,2,11,2:[1:2];5:[1:1],1,1
7,36,21,21.36.a.a,13,-1,-12,2,14,2:[1:2];5:[1:3];11:[1:4];13:[1:0],1,1
7,36,21,21.36.a.a,13,-1,-6,2,8,2:[1:2];5:[1:3];11:[1:4];13:[1:0],1,1
7,36,21,21.36.a.a,13,-1,-6,2,8,2:[1:4];5:[1:6];11:[1:6];13:[1:5],1,1
7,36,21,21.36.a.a,13,-1,-12,2,14,2:[1:4];5:[1:6];11:[1:6];13:[1:5],1,1
7,36,21,21.36.a.a,13,-1,-10,-1,9,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,2
7,36,21,21.36.a.a,13,-1,-4,0,4,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
7,36,21,21.36.a.a,13,-1,-2,0,2,2:[1:6];5:[1:6];11:[1:4];13:[1:1],1,1
3,34,21,21.34.a.d,1,1,-3,-1,2,2:[1:1];5:[1:2],1,1
3,34,21,21.34.a.d,1,1,-6,-1,5,2:[1:1];5:[1:2],1,1
3,34,21,21.34.a.d,1,1,-10,0,10,2:[1:1];5:[1:2],1,1
3,34,21,21.34.a.d,1,1,-9,-2,7,2:[1:1];5:[1:2],1,1
3,34,21,21.34.a.d,1,1,-2,-2,0,2:[1:1];5:[1:2],1,1
3,34,21,21.34.a.d,1,1,-6,-2,4,2:[1:2];5:[1:1],1,1
