p,Nnew,k,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
5,35,46,35.46.a.b,-11,1,12,8,-1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],2,1
5,35,46,35.46.a.b,-1,1/2,3/2,8,-1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],2,1
5,35,46,35.46.a.b,-13,1,14,8,-1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
5,35,46,35.46.a.b,-9,1,10,8,-1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
5,35,46,35.46.a.b,-5,1,6,8,-1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
7,35,46,35.46.a.b,-6,4,10,24,-1,2:[1:0];3:[1:3];11:[1:5];13:[1:2];17:[1:2];19:[1:3];23:[1:5],1,1
7,35,46,35.46.a.b,-13,6,19,24,-1,2:[1:0];3:[1:3];11:[1:5];13:[1:2];17:[1:2];19:[1:3];23:[1:5],1,1
7,35,46,35.46.a.b,-3,2,5,24,-1,2:[1:1];3:[1:2];11:[1:1];13:[1:0];17:[1:2];19:[1:5];23:[1:1],1,1
7,35,46,35.46.a.b,-10,2,12,24,-1,2:[1:1];3:[1:2];11:[1:1];13:[1:0];17:[1:2];19:[1:5];23:[1:1],1,1
7,35,46,35.46.a.b,-15,1,16,24,-1,2:[1:1];3:[1:2];11:[1:1];13:[1:0];17:[1:2];19:[1:5];23:[1:1],1,1
7,35,46,35.46.a.b,-17,0,17,24,-1,2:[1:4];3:[1:2];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.b,-2,0,2,24,-1,2:[1:4];3:[1:2];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.b,-8,1,9,24,-1,2:[1:4];3:[1:2];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.b,-11,1,12,24,-1,2:[1:4];3:[1:2];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.b,-5,0,5,24,-1,2:[1:4];3:[1:2];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.b,-14,0,14,24,-1,2:[1:4];3:[1:2];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.b,-6,0,6,24,-1,2:[1:6];3:[1:6];11:[1:2];13:[1:6];17:[1:4];19:[1:5];23:[1:3],1,1
7,35,46,35.46.a.b,-1,0,1,24,-1,2:[1:6];3:[1:6];11:[1:2];13:[1:6];17:[1:4];19:[1:5];23:[1:3],1,1
7,35,46,35.46.a.b,-12,1,13,24,-1,2:[1:6];3:[1:6];11:[1:2];13:[1:6];17:[1:4];19:[1:5];23:[1:3],1,1
7,35,46,35.46.a.b,-7,1,8,24,-1,2:[1:6];3:[1:6];11:[1:2];13:[1:6];17:[1:4];19:[1:5];23:[1:3],1,1
7,35,46,35.46.a.b,-13,0,13,24,-1,2:[1:6];3:[1:6];11:[1:2];13:[1:6];17:[1:4];19:[1:5];23:[1:3],1,1
7,35,46,35.46.a.b,-16,-1,15,24,-1,2:[1:2:5];3:[1:3:6];11:[1:3:6];13:[1:5:2];17:[1:1:4];19:[1:2:3];23:[1:4:6],1,2
7,35,46,35.46.a.b,-3,1,4,24,-1,2:[1:2:5];3:[1:3:6];11:[1:3:6];13:[1:5:2];17:[1:1:4];19:[1:2:3];23:[1:4:6],1,2
7,35,46,35.46.a.b,-9,1,10,24,-1,2:[1:2:5];3:[1:3:6];11:[1:3:6];13:[1:5:2];17:[1:1:4];19:[1:2:3];23:[1:4:6],1,2
5,35,46,35.46.a.c,-5,-1,4,12,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4],1,1
5,35,46,35.46.a.c,0,0,0,12,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4],1,1
5,35,46,35.46.a.c,-13,-1,12,12,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4],1,1
5,35,46,35.46.a.c,-9,-1,8,12,-1,2:[1:0];3:[1:1];11:[1:3];13:[1:0];17:[1:3];19:[1:3];23:[1:4],1,1
5,35,46,35.46.a.c,-9,-1,8,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],1,1
5,35,46,35.46.a.c,-13,-1,12,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],1,1
5,35,46,35.46.a.c,-5,0,5,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],3,1
5,35,46,35.46.a.c,0,1,1,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],2,1
5,35,46,35.46.a.c,-11,3/2,25/2,12,-1,2:[1:3];3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4],4,1
5,35,46,35.46.a.c,-8,0,8,12,-1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
5,35,46,35.46.a.c,-14,0,14,12,-1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
5,35,46,35.46.a.c,-4,2,6,12,-1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
5,35,46,35.46.a.c,-11,2,13,12,-1,2:[1:1:1];3:[1:1:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:2:4],1,2
7,35,46,35.46.a.c,-6,0,6,1,1,2:[1:0];3:[1:3];11:[1:5];13:[1:2];17:[1:2];19:[1:3];23:[1:5],1,1
7,35,46,35.46.a.c,-1,-1,0,1,1,2:[1:0];3:[1:3];11:[1:5];13:[1:2];17:[1:2];19:[1:3];23:[1:5],1,1
7,35,46,35.46.a.c,-13,0,13,1,1,2:[1:0];3:[1:3];11:[1:5];13:[1:2];17:[1:2];19:[1:3];23:[1:5],1,1
7,35,46,35.46.a.c,-3,2,5,1,1,2:[1:1];3:[1:2];11:[1:1];13:[1:0];17:[1:2];19:[1:5];23:[1:1],1,1
7,35,46,35.46.a.c,-10,2,12,1,1,2:[1:1];3:[1:2];11:[1:1];13:[1:0];17:[1:2];19:[1:5];23:[1:1],1,1
7,35,46,35.46.a.c,-15,1,16,1,1,2:[1:1];3:[1:2];11:[1:1];13:[1:0];17:[1:2];19:[1:5];23:[1:1],1,1
7,35,46,35.46.a.c,-17,0,17,1,1,2:[1:4];3:[1:2];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.c,-2,0,2,1,1,2:[1:4];3:[1:2];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.c,-8,1,9,1,1,2:[1:4];3:[1:2];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.c,-11,1,12,1,1,2:[1:4];3:[1:2];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.c,-5,0,5,1,1,2:[1:4];3:[1:2];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.c,-14,0,14,1,1,2:[1:4];3:[1:2];11:[1:3];13:[1:4];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.c,-6,0,6,1,1,2:[1:6];3:[1:6];11:[1:2];13:[1:6];17:[1:4];19:[1:5];23:[1:3],1,1
7,35,46,35.46.a.c,-1,0,1,1,1,2:[1:6];3:[1:6];11:[1:2];13:[1:6];17:[1:4];19:[1:5];23:[1:3],1,1
7,35,46,35.46.a.c,-12,1,13,1,1,2:[1:6];3:[1:6];11:[1:2];13:[1:6];17:[1:4];19:[1:5];23:[1:3],1,1
7,35,46,35.46.a.c,-7,1,8,1,1,2:[1:6];3:[1:6];11:[1:2];13:[1:6];17:[1:4];19:[1:5];23:[1:3],1,1
7,35,46,35.46.a.c,-13,0,13,1,1,2:[1:6];3:[1:6];11:[1:2];13:[1:6];17:[1:4];19:[1:5];23:[1:3],1,1
7,35,46,35.46.a.c,-16,-1,15,1,1,2:[1:2:5];3:[1:3:6];11:[1:3:6];13:[1:5:2];17:[1:1:4];19:[1:2:3];23:[1:4:6],1,2
7,35,46,35.46.a.c,-3,1,4,1,1,2:[1:2:5];3:[1:3:6];11:[1:3:6];13:[1:5:2];17:[1:1:4];19:[1:2:3];23:[1:4:6],1,2
7,35,46,35.46.a.c,-9,1,10,1,1,2:[1:2:5];3:[1:3:6];11:[1:3:6];13:[1:5:2];17:[1:1:4];19:[1:2:3];23:[1:4:6],1,2
5,35,46,35.46.a.d,-14,0,14,1,1,2:[1:0];3:[1:4];11:[1:3];13:[1:0];17:[1:2];19:[1:3];23:[1:1],1,1
5,35,46,35.46.a.d,-8,0,8,1,1,2:[1:0];3:[1:4];11:[1:3];13:[1:0];17:[1:2];19:[1:3];23:[1:1],1,1
5,35,46,35.46.a.d,-4,2,6,1,1,2:[1:0];3:[1:4];11:[1:3];13:[1:0];17:[1:2];19:[1:3];23:[1:1],1,1
5,35,46,35.46.a.d,-11,2,13,1,1,2:[1:0];3:[1:4];11:[1:3];13:[1:0];17:[1:2];19:[1:3];23:[1:1],1,1
5,35,46,35.46.a.d,-11,1,12,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],1,1
5,35,46,35.46.a.d,-4,-1,3,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],1,1
5,35,46,35.46.a.d,-14,-1,13,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],3,1
5,35,46,35.46.a.d,-8,-1,7,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],3,1
5,35,46,35.46.a.d,-11,1,12,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],2,1
5,35,46,35.46.a.d,-1,1/2,3/2,1,1,2:[1:2];3:[1:1];11:[1:3];13:[1:1];17:[1:2];19:[1:0];23:[1:1],2,1
5,35,46,35.46.a.d,-13,-1,12,1,1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
5,35,46,35.46.a.d,-9,-1,8,1,1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
5,35,46,35.46.a.d,-5,-1,4,1,1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
5,35,46,35.46.a.d,0,0,0,1,1,2:[1:4:1];3:[1:4:1];11:[1:4:1];13:[1:0:2];17:[1:0:2];19:[1:1:2];23:[1:3:4],1,2
7,35,46,35.46.a.d,-3,1,4,12,-1,2:[1:0];3:[1:4];11:[1:5];13:[1:5];17:[1:5];19:[1:4];23:[1:5],1,1
7,35,46,35.46.a.d,-16,-1,15,12,-1,2:[1:0];3:[1:4];11:[1:5];13:[1:5];17:[1:5];19:[1:4];23:[1:5],1,1
7,35,46,35.46.a.d,-9,1,10,12,-1,2:[1:0];3:[1:4];11:[1:5];13:[1:5];17:[1:5];19:[1:4];23:[1:5],1,1
7,35,46,35.46.a.d,-1,0,1,12,-1,2:[1:1];3:[1:5];11:[1:1];13:[1:0];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.d,-12,2,14,12,-1,2:[1:1];3:[1:5];11:[1:1];13:[1:0];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.d,-7,2,9,12,-1,2:[1:1];3:[1:5];11:[1:1];13:[1:0];17:[1:5];19:[1:2];23:[1:1],1,1
7,35,46,35.46.a.d,-5,0,5,12,-1,2:[1:4];3:[1:5];11:[1:3];13:[1:3];17:[1:2];19:[1:5];23:[1:1],1,1
7,35,46,35.46.a.d,-2,1,3,12,-1,2:[1:4];3:[1:5];11:[1:3];13:[1:3];17:[1:2];19:[1:5];23:[1:1],1,1
7,35,46,35.46.a.d,-14,0,14,12,-1,2:[1:4];3:[1:5];11:[1:3];13:[1:3];17:[1:2];19:[1:5];23:[1:1],1,1
7,35,46,35.46.a.d,-11,1,12,12,-1,2:[1:4];3:[1:5];11:[1:3];13:[1:3];17:[1:2];19:[1:5];23:[1:1],1,1
7,35,46,35.46.a.d,-17,0,17,12,-1,2:[1:4];3:[1:5];11:[1:3];13:[1:3];17:[1:2];19:[1:5];23:[1:1],1,1
7,35,46,35.46.a.d,-8,1,9,12,-1,2:[1:4];3:[1:5];11:[1:3];13:[1:3];17:[1:2];19:[1:5];23:[1:1],1,1
7,35,46,35.46.a.d,-16,1,17,12,-1,2:[1:6];3:[1:1];11:[1:2];13:[1:1];17:[1:3];19:[1:2];23:[1:3],1,1
7,35,46,35.46.a.d,-3,2,5,12,-1,2:[1:6];3:[1:1];11:[1:2];13:[1:1];17:[1:3];19:[1:2];23:[1:3],1,2
7,35,46,35.46.a.d,-10,2,12,12,-1,2:[1:6];3:[1:1];11:[1:2];13:[1:1];17:[1:3];19:[1:2];23:[1:3],1,1
7,35,46,35.46.a.d,-15,1,16,12,-1,2:[1:6];3:[1:1];11:[1:2];13:[1:1];17:[1:3];19:[1:2];23:[1:3],1,1
7,35,46,35.46.a.d,-9,2,11,12,-1,2:[1:6];3:[1:1];11:[1:2];13:[1:1];17:[1:3];19:[1:2];23:[1:3],1,1
7,35,46,35.46.a.d,-6,0,6,12,-1,2:[1:2:5];3:[1:4:6];11:[1:3:6];13:[1:2:2];17:[1:6:4];19:[1:5:3];23:[1:4:6],1,2
7,35,46,35.46.a.d,-1,-1,0,12,-1,2:[1:2:5];3:[1:4:6];11:[1:3:6];13:[1:2:2];17:[1:6:4];19:[1:5:3];23:[1:4:6],1,2
7,35,46,35.46.a.d,-13,0,13,12,-1,2:[1:2:5];3:[1:4:6];11:[1:3:6];13:[1:2:2];17:[1:6:4];19:[1:5:3];23:[1:4:6],1,2
5,35,48,35.48.a.a,-11,1,12,-19,1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,48,35.48.a.a,-14,-1,13,-19,1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,48,35.48.a.a,-8,-1,7,-19,1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,48,35.48.a.a,-3,-1,2,-19,1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,48,35.48.a.a,-11,2,13,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,48,35.48.a.a,-3,1,4,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,48,35.48.a.a,-8,0,8,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,48,35.48.a.a,-14,0,14,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,48,35.48.a.a,-4,0,4,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,48,35.48.a.a,-11,2,13,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,48,35.48.a.a,-15,0,15,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,48,35.48.a.a,-7,0,7,-19,1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,48,35.48.a.a,-5,1,6,-19,1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
5,35,48,35.48.a.a,-10,1,11,-19,1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
5,35,48,35.48.a.a,-12,1,13,-19,1,2:[1:3:4];3:[1:2:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:4:1],1,2
7,35,48,35.48.a.a,-3,2,5,-8,-1,2:[1:0];3:[1:5];11:[1:6];13:[1:2];17:[1:1];19:[1:6];23:[1:3],1,1
7,35,48,35.48.a.a,-16,0,16,-8,-1,2:[1:0];3:[1:5];11:[1:6];13:[1:2];17:[1:1];19:[1:6];23:[1:3],1,1
7,35,48,35.48.a.a,-10,2,12,-8,-1,2:[1:0];3:[1:5];11:[1:6];13:[1:2];17:[1:1];19:[1:6];23:[1:3],1,1
7,35,48,35.48.a.a,-8,1,9,-8,-1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,48,35.48.a.a,-17,-1,16,-8,-1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,48,35.48.a.a,-11,1,12,-8,-1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,48,35.48.a.a,-5,0,5,-8,-1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,48,35.48.a.a,-14,0,14,-8,-1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,48,35.48.a.a,-1,1,2,-8,-1,2:[1:1];3:[1:1];11:[1:5];13:[1:4];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,48,35.48.a.a,-18,0,18,-8,-1,2:[1:2];3:[1:1];11:[1:4];13:[1:0];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,48,35.48.a.a,-13,0,13,-8,-1,2:[1:2];3:[1:1];11:[1:4];13:[1:0];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,48,35.48.a.a,-6,1,7,-8,-1,2:[1:2];3:[1:1];11:[1:4];13:[1:0];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,48,35.48.a.a,-4,0,4,-8,-1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,48,35.48.a.a,-3,0,3,-8,-1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,48,35.48.a.a,-10,1,11,-8,-1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,48,35.48.a.a,-9,1,10,-8,-1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],1,1
7,35,48,35.48.a.a,-16,-1,15,-8,-1,2:[1:5];3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6],2,1
7,35,48,35.48.a.a,-12,2,14,-8,-1,2:[1:4:6];3:[1:5:5];11:[1:5:5];13:[1:5:2];17:[1:4:1];19:[1:4:5];23:[1:1:3],1,2
7,35,48,35.48.a.a,-6,2,8,-8,-1,2:[1:4:6];3:[1:5:5];11:[1:5:5];13:[1:5:2];17:[1:4:1];19:[1:4:5];23:[1:1:3],1,2
5,35,48,35.48.a.b,-12,1,13,-8,-1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,48,35.48.a.b,-10,1,11,-8,-1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,48,35.48.a.b,-5,1,6,-8,-1,2:[1:0];3:[1:3];11:[1:3];13:[1:0];17:[1:1];19:[1:2];23:[1:2],1,1
5,35,48,35.48.a.b,-10,0,10,-8,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,48,35.48.a.b,0,1,1,-8,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,48,35.48.a.b,-12,0,12,-8,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,48,35.48.a.b,-5,0,5,-8,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],1,1
5,35,48,35.48.a.b,-13,-1,12,-8,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,48,35.48.a.b,-9,-1,8,-8,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,48,35.48.a.b,-6,-1,5,-8,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,48,35.48.a.b,-16,-1,15,-8,-1,2:[1:1];3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2],2,1
5,35,48,35.48.a.b,-14,-1,13,-8,-1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
5,35,48,35.48.a.b,-8,-1,7,-8,-1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
5,35,48,35.48.a.b,-3,-1,2,-8,-1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
5,35,48,35.48.a.b,-11,1,12,-8,-1,2:[1:2:4];3:[1:3:4];11:[1:4:1];13:[1:0:3];17:[1:0:3];19:[1:4:2];23:[1:1:1],1,2
7,35,48,35.48.a.b,-6,2,8,-19,1,2:[1:0];3:[1:2];11:[1:6];13:[1:5];17:[1:6];19:[1:1];23:[1:3],1,1
7,35,48,35.48.a.b,-12,2,14,-19,1,2:[1:0];3:[1:2];11:[1:6];13:[1:5];17:[1:6];19:[1:1];23:[1:3],1,1
7,35,48,35.48.a.b,-14,1,15,-19,1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,48,35.48.a.b,-5,1,6,-19,1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,48,35.48.a.b,-11,2,13,-19,1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,48,35.48.a.b,-17,1,18,-19,1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,48,35.48.a.b,-1,1,2,-19,1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,48,35.48.a.b,-8,2,10,-19,1,2:[1:1];3:[1:6];11:[1:5];13:[1:3];17:[1:1];19:[1:3];23:[1:2],1,1
7,35,48,35.48.a.b,-4,0,4,-19,1,2:[1:2];3:[1:6];11:[1:4];13:[1:0];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,48,35.48.a.b,-9,1,10,-19,1,2:[1:2];3:[1:6];11:[1:4];13:[1:0];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,48,35.48.a.b,-16,-1,15,-19,1,2:[1:2];3:[1:6];11:[1:4];13:[1:0];17:[1:6];19:[1:4];23:[1:2],1,1
7,35,48,35.48.a.b,-18,0,18,-19,1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,48,35.48.a.b,-12,1,13,-19,1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,48,35.48.a.b,-1,0,1,-19,1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,48,35.48.a.b,-13,0,13,-19,1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],1,1
7,35,48,35.48.a.b,-6,1,7,-19,1,2:[1:5];3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6],2,1
7,35,48,35.48.a.b,-10,2,12,-19,1,2:[1:4:6];3:[1:2:5];11:[1:5:5];13:[1:2:2];17:[1:3:1];19:[1:3:5];23:[1:1:3],1,2
7,35,48,35.48.a.b,-16,0,16,-19,1,2:[1:4:6];3:[1:2:5];11:[1:5:5];13:[1:2:2];17:[1:3:1];19:[1:3:5];23:[1:1:3],1,2
7,35,48,35.48.a.b,-3,2,5,-19,1,2:[1:4:6];3:[1:2:5];11:[1:5:5];13:[1:2:2];17:[1:3:1];19:[1:3:5];23:[1:1:3],1,2
5,35,48,35.48.a.c,-11,1,12,-3,-1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,48,35.48.a.c,-14,-1,13,-3,-1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,48,35.48.a.c,-8,-1,7,-3,-1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,48,35.48.a.c,-3,-1,2,-3,-1,2:[1:0];3:[1:2];11:[1:3];13:[1:0];17:[1:4];19:[1:2];23:[1:3],1,1
5,35,48,35.48.a.c,-11,2,13,-3,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,48,35.48.a.c,-3,1,4,-3,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,48,35.48.a.c,-8,0,8,-3,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,48,35.48.a.c,-14,0,14,-3,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],1,1
5,35,48,35.48.a.c,-4,0,4,-3,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,48,35.48.a.c,-11,2,13,-3,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
5,35,48,35.48.a.c,-15,0,15,-3,-1,2:[1:4];3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3],2,1
