p,k,Nnew,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
2,128,2,2.128.a.a,-19,9,28,-7,1,3:[1:0];5:[1:0],1,1
2,100,2,2.100.a.a,-14,4,18,-3,-1,3:[1:0];5:[1:0],1,2
2,100,2,2.100.a.a,-20,3,23,-3,-1,3:[1:0];5:[1:0],1,1
2,100,2,2.100.a.a,-5,5,10,-3,-1,3:[1:0];5:[1:0],1,1
2,134,2,2.134.a.b,-11,-1,10,1,1,3:[1:0];5:[1:0],1,1
2,134,2,2.134.a.b,-28,-3,25,1,1,3:[1:0];5:[1:0],1,1
2,134,2,2.134.a.b,-16,-1,15,1,1,3:[1:0];5:[1:0],1,1
2,134,2,2.134.a.b,-8,0,8,1,1,3:[1:0];5:[1:0],1,1
2,134,2,2.134.a.b,-20,1,21,1,1,3:[1:0];5:[1:0],1,1
2,134,2,2.134.a.b,-22,1,23,1,1,3:[1:0];5:[1:0],1,1
2,118,2,2.118.a.a,-16,4,20,5,-1,3:[1:0];5:[1:0],1,1
2,118,2,2.118.a.a,-11,3,14,5,-1,3:[1:0];5:[1:0],1,1
2,118,2,2.118.a.a,-22,3,25,5,-1,3:[1:0];5:[1:0],1,1
2,118,2,2.118.a.a,-20,3,23,5,-1,3:[1:0];5:[1:0],1,1
2,118,2,2.118.a.a,-8,2,10,5,-1,3:[1:0];5:[1:0],1,1
2,116,2,2.116.a.b,-21,10,31,-7,1,3:[1:0];5:[1:0],2,1
2,116,2,2.116.a.b,1,16,15,-7,1,3:[1:0];5:[1:0],1,1
2,116,2,2.116.a.b,-12,8,20,-7,1,3:[1:0];5:[1:0],1,1
2,116,2,2.116.a.b,-15,9,24,-7,1,3:[1:0];5:[1:0],1,1
2,128,2,2.128.a.b,-13,0,13,-3,-1,3:[1:0];5:[1:0],1,1
2,128,2,2.128.a.b,-4,0,4,-3,-1,3:[1:0];5:[1:0],1,1
2,128,2,2.128.a.b,-21,0,21,-3,-1,3:[1:0];5:[1:0],1,1
2,128,2,2.128.a.b,-9,0,9,-3,-1,3:[1:0];5:[1:0],1,1
2,128,2,2.128.a.b,-23,1,24,-3,-1,3:[1:0];5:[1:0],1,1
2,128,2,2.128.a.b,-19,1,20,-3,-1,3:[1:0];5:[1:0],1,1
2,116,2,2.116.a.a,-21,4,25,-3,-1,3:[1:0];5:[1:0],2,1
2,116,2,2.116.a.a,-3,6,9,-3,-1,3:[1:0];5:[1:0],1,1
2,116,2,2.116.a.a,-12,2,14,-3,-1,3:[1:0];5:[1:0],1,1
2,116,2,2.116.a.a,-15,3,18,-3,-1,3:[1:0];5:[1:0],1,1
2,162,2,2.162.a.a,-30,7,37,5,-1,3:[1:0];5:[1:0],1,1
2,162,2,2.162.a.a,-14,9,23,5,-1,3:[1:0];5:[1:0],1,1
2,162,2,2.162.a.a,-23,7,30,5,-1,3:[1:0];5:[1:0],1,1
2,162,2,2.162.a.a,-7,8,15,5,-1,3:[1:0];5:[1:0],1,1
2,162,2,2.162.a.a,-18,8,26,5,-1,3:[1:0];5:[1:0],1,1
2,162,2,2.162.a.a,-26,6,32,5,-1,3:[1:0];5:[1:0],1,1
2,146,2,2.146.a.a,-14,8,22,5,-1,3:[1:0];5:[1:0],1,1
2,146,2,2.146.a.a,-30,6,36,5,-1,3:[1:0];5:[1:0],1,1
2,146,2,2.146.a.a,-21,10,31,5,-1,3:[1:0];5:[1:0],1,1
2,146,2,2.146.a.a,-10,8,18,5,-1,3:[1:0];5:[1:0],1,1
2,146,2,2.146.a.a,-17,7,24,5,-1,3:[1:0];5:[1:0],1,1
2,146,2,2.146.a.a,-27,5,32,5,-1,3:[1:0];5:[1:0],1,1
2,146,2,2.146.a.b,-14,-2,12,1,1,3:[1:0];5:[1:0],1,1
2,146,2,2.146.a.b,-30,-4,26,1,1,3:[1:0];5:[1:0],1,1
2,146,2,2.146.a.b,-21,-2,19,1,1,3:[1:0];5:[1:0],1,1
2,146,2,2.146.a.b,-5,-5,0,1,1,3:[1:0];5:[1:0],1,1
2,146,2,2.146.a.b,-10,0,10,1,1,3:[1:0];5:[1:0],1,1
2,146,2,2.146.a.b,-17,-1,16,1,1,3:[1:0];5:[1:0],1,1
2,146,2,2.146.a.b,-27,-3,24,1,1,3:[1:0];5:[1:0],1,1
2,144,2,2.144.a.a,-27,8,35,-7,1,3:[1:0];5:[1:0],1,1
2,144,2,2.144.a.a,-17,10,27,-7,1,3:[1:0];5:[1:0],1,1
2,144,2,2.144.a.a,-10,11,21,-7,1,3:[1:0];5:[1:0],1,1
2,144,2,2.144.a.a,-21,14,35,-7,1,3:[1:0];5:[1:0],1,1
2,144,2,2.144.a.a,-13,13,26,-7,1,3:[1:0];5:[1:0],1,1
2,132,2,2.132.a.b,-13,12,25,-7,1,3:[1:0];5:[1:0],1,2
2,132,2,2.132.a.b,-7,11,18,-7,1,3:[1:0];5:[1:0],1,1
2,132,2,2.132.a.b,-21,12,33,-7,1,3:[1:0];5:[1:0],1,2
2,150,2,2.150.a.b,-25,-4,21,1,1,3:[1:0];5:[1:0],1,1
2,150,2,2.150.a.b,-19,-2,17,1,1,3:[1:0];5:[1:0],1,1
2,150,2,2.150.a.b,-6,-2,4,1,1,3:[1:0];5:[1:0],1,1
2,150,2,2.150.a.b,-11,0,11,1,1,3:[1:0];5:[1:0],1,1
2,150,2,2.150.a.b,-28,-3,25,1,1,3:[1:0];5:[1:0],1,1
2,150,2,2.150.a.b,-16,-1,15,1,1,3:[1:0];5:[1:0],1,1
2,162,2,2.162.a.b,-30,-3,27,1,1,3:[1:0];5:[1:0],1,1
2,162,2,2.162.a.b,-14,-1,13,1,1,3:[1:0];5:[1:0],1,1
2,162,2,2.162.a.b,-23,-5,18,1,1,3:[1:0];5:[1:0],1,1
2,162,2,2.162.a.b,-5,-5,0,1,1,3:[1:0];5:[1:0],1,1
2,162,2,2.162.a.b,-7,0,7,1,1,3:[1:0];5:[1:0],1,1
2,162,2,2.162.a.b,-18,0,18,1,1,3:[1:0];5:[1:0],1,1
2,162,2,2.162.a.b,-26,-2,24,1,1,3:[1:0];5:[1:0],1,1
2,134,2,2.134.a.a,-11,5,16,5,-1,3:[1:0];5:[1:0],1,1
2,134,2,2.134.a.a,-28,3,31,5,-1,3:[1:0];5:[1:0],1,1
2,134,2,2.134.a.a,-16,5,21,5,-1,3:[1:0];5:[1:0],1,1
2,134,2,2.134.a.a,-8,6,14,5,-1,3:[1:0];5:[1:0],1,1
2,134,2,2.134.a.a,-20,7,27,5,-1,3:[1:0];5:[1:0],1,1
2,134,2,2.134.a.a,-22,7,29,5,-1,3:[1:0];5:[1:0],1,1
2,132,2,2.132.a.a,-13,6,19,-3,-1,3:[1:0];5:[1:0],1,2
2,132,2,2.132.a.a,-7,5,12,-3,-1,3:[1:0];5:[1:0],1,1
2,132,2,2.132.a.a,-21,6,27,-3,-1,3:[1:0];5:[1:0],1,2
2,144,2,2.144.a.b,-27,0,27,-3,-1,3:[1:0];5:[1:0],1,1
2,144,2,2.144.a.b,-17,2,19,-3,-1,3:[1:0];5:[1:0],1,1
2,144,2,2.144.a.b,-10,3,13,-3,-1,3:[1:0];5:[1:0],1,1
2,144,2,2.144.a.b,-21,2,23,-3,-1,3:[1:0];5:[1:0],1,1
2,144,2,2.144.a.b,-5,-1,4,-3,-1,3:[1:0];5:[1:0],1,1
2,144,2,2.144.a.b,-13,3,16,-3,-1,3:[1:0];5:[1:0],1,1
2,120,2,2.120.a.a,-10,9,19,-7,1,3:[1:0];5:[1:0],1,1
2,120,2,2.120.a.a,-17,10,27,-7,1,3:[1:0];5:[1:0],1,1
2,120,2,2.120.a.a,-21,12,33,-7,1,3:[1:0];5:[1:0],1,1
2,120,2,2.120.a.a,-13,10,23,-7,1,3:[1:0];5:[1:0],1,1
2,120,2,2.120.a.b,-10,1,11,-3,-1,3:[1:0];5:[1:0],1,1
2,120,2,2.120.a.b,-17,2,19,-3,-1,3:[1:0];5:[1:0],1,1
2,120,2,2.120.a.b,-21,0,21,-3,-1,3:[1:0];5:[1:0],1,1
2,120,2,2.120.a.b,-4,0,4,-3,-1,3:[1:0];5:[1:0],1,1
2,120,2,2.120.a.b,-13,0,13,-3,-1,3:[1:0];5:[1:0],1,1
2,138,2,2.138.a.a,-27,4,31,5,-1,3:[1:0];5:[1:0],1,1
2,138,2,2.138.a.a,-17,6,23,5,-1,3:[1:0];5:[1:0],1,1
2,138,2,2.138.a.a,-10,7,17,5,-1,3:[1:0];5:[1:0],1,1
2,138,2,2.138.a.a,-13,9,22,5,-1,3:[1:0];5:[1:0],1,1
2,138,2,2.138.a.a,-21,10,31,5,-1,3:[1:0];5:[1:0],1,1
2,138,2,2.138.a.b,-27,-4,23,1,1,3:[1:0];5:[1:0],1,1
2,138,2,2.138.a.b,-17,-2,15,1,1,3:[1:0];5:[1:0],1,1
2,138,2,2.138.a.b,-10,-1,9,1,1,3:[1:0];5:[1:0],1,1
2,138,2,2.138.a.b,-13,-1,12,1,1,3:[1:0];5:[1:0],1,1
2,138,2,2.138.a.b,-5,-5,0,1,1,3:[1:0];5:[1:0],1,1
2,138,2,2.138.a.b,-21,-2,19,1,1,3:[1:0];5:[1:0],1,1
2,150,2,2.150.a.a,-25,2,27,5,-1,3:[1:0];5:[1:0],1,1
2,150,2,2.150.a.a,-19,4,23,5,-1,3:[1:0];5:[1:0],1,1
2,150,2,2.150.a.a,-6,4,10,5,-1,3:[1:0];5:[1:0],1,1
2,150,2,2.150.a.a,-11,6,17,5,-1,3:[1:0];5:[1:0],1,1
2,150,2,2.150.a.a,-28,3,31,5,-1,3:[1:0];5:[1:0],1,1
2,150,2,2.150.a.a,-16,5,21,5,-1,3:[1:0];5:[1:0],1,1
2,166,2,2.166.a.b,-28,-3,25,1,1,3:[1:0];5:[1:0],1,1
2,166,2,2.166.a.b,-16,-1,15,1,1,3:[1:0];5:[1:0],1,1
2,166,2,2.166.a.b,-33,-4,29,1,1,3:[1:0];5:[1:0],1,1
2,166,2,2.166.a.b,-10,-2,8,1,1,3:[1:0];5:[1:0],1,1
2,166,2,2.166.a.b,-19,0,19,1,1,3:[1:0];5:[1:0],1,1
2,166,2,2.166.a.b,-25,-2,23,1,1,3:[1:0];5:[1:0],1,1
2,166,2,2.166.a.b,-6,0,6,1,1,3:[1:0];5:[1:0],1,1
2,136,2,2.136.a.a,-9,12,21,-7,1,3:[1:0];5:[1:0],1,1
2,136,2,2.136.a.a,-19,13,32,-7,1,3:[1:0];5:[1:0],1,1
2,136,2,2.136.a.a,-23,13,36,-7,1,3:[1:0];5:[1:0],1,1
2,136,2,2.136.a.a,-21,14,35,-7,1,3:[1:0];5:[1:0],1,1
2,136,2,2.136.a.a,-13,13,26,-7,1,3:[1:0];5:[1:0],1,1
2,154,2,2.154.a.a,-7,6,13,5,-1,3:[1:0];5:[1:0],1,1
2,154,2,2.154.a.a,-18,6,24,5,-1,3:[1:0];5:[1:0],1,1
2,154,2,2.154.a.a,-26,4,30,5,-1,3:[1:0];5:[1:0],1,1
2,154,2,2.154.a.a,-21,10,31,5,-1,3:[1:0];5:[1:0],1,1
2,154,2,2.154.a.a,-30,6,36,5,-1,3:[1:0];5:[1:0],1,1
2,154,2,2.154.a.a,-14,8,22,5,-1,3:[1:0];5:[1:0],1,1
2,136,2,2.136.a.b,-9,4,13,-3,-1,3:[1:0];5:[1:0],1,1
2,136,2,2.136.a.b,-19,5,24,-3,-1,3:[1:0];5:[1:0],1,1
2,136,2,2.136.a.b,-23,5,28,-3,-1,3:[1:0];5:[1:0],1,1
2,136,2,2.136.a.b,-5,-1,4,-3,-1,3:[1:0];5:[1:0],1,1
2,136,2,2.136.a.b,-21,2,23,-3,-1,3:[1:0];5:[1:0],1,1
2,136,2,2.136.a.b,-13,3,16,-3,-1,3:[1:0];5:[1:0],1,1
2,148,2,2.148.a.b,-12,11,23,-7,1,3:[1:0];5:[1:0],1,1
2,148,2,2.148.a.b,-29,8,37,-7,1,3:[1:0];5:[1:0],1,1
2,148,2,2.148.a.b,-15,10,25,-7,1,3:[1:0];5:[1:0],1,1
2,148,2,2.148.a.b,-5,10,15,-7,1,3:[1:0];5:[1:0],1,1
2,148,2,2.148.a.b,-21,12,33,-7,1,3:[1:0];5:[1:0],2,1
2,158,2,2.158.a.b,-24,-4,20,1,1,3:[1:0];5:[1:0],1,1
2,158,2,2.158.a.b,-20,-2,18,1,1,3:[1:0];5:[1:0],1,1
2,158,2,2.158.a.b,-3,0,3,1,1,3:[1:0];5:[1:0],1,1
2,158,2,2.158.a.b,-14,-1,13,1,1,3:[1:0];5:[1:0],1,2
2,158,2,2.158.a.b,-30,-3,27,1,1,3:[1:0];5:[1:0],1,2
2,154,2,2.154.a.b,-7,-2,5,1,1,3:[1:0];5:[1:0],1,1
2,154,2,2.154.a.b,-18,-2,16,1,1,3:[1:0];5:[1:0],1,1
2,154,2,2.154.a.b,-26,-4,22,1,1,3:[1:0];5:[1:0],1,1
2,154,2,2.154.a.b,-5,-5,0,1,1,3:[1:0];5:[1:0],1,1
2,154,2,2.154.a.b,-21,-2,19,1,1,3:[1:0];5:[1:0],1,1
2,154,2,2.154.a.b,-30,-4,26,1,1,3:[1:0];5:[1:0],1,1
2,154,2,2.154.a.b,-14,-2,12,1,1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.b,-7,-3,4,1,1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.b,-36,-4,32,1,1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.b,-22,-4,18,1,1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.b,-24,-4,20,1,1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.b,-28,-2,26,1,1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.b,-16,0,16,1,1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.b,-33,-3,30,1,1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.b,-10,-2,8,1,1,3:[1:0];5:[1:0],1,1
2,148,2,2.148.a.a,-12,5,17,-3,-1,3:[1:0];5:[1:0],1,1
2,148,2,2.148.a.a,-29,2,31,-3,-1,3:[1:0];5:[1:0],1,1
2,148,2,2.148.a.a,-15,4,19,-3,-1,3:[1:0];5:[1:0],1,1
2,148,2,2.148.a.a,-5,4,9,-3,-1,3:[1:0];5:[1:0],1,1
2,148,2,2.148.a.a,-21,6,27,-3,-1,3:[1:0];5:[1:0],2,1
2,140,2,2.140.a.b,-16,10,26,-7,1,3:[1:0];5:[1:0],1,1
2,140,2,2.140.a.b,-28,8,36,-7,1,3:[1:0];5:[1:0],1,1
2,140,2,2.140.a.b,-11,10,21,-7,1,3:[1:0];5:[1:0],1,1
2,140,2,2.140.a.b,-8,11,19,-7,1,3:[1:0];5:[1:0],1,1
2,140,2,2.140.a.b,-22,12,34,-7,1,3:[1:0];5:[1:0],1,1
2,140,2,2.140.a.b,-20,12,32,-7,1,3:[1:0];5:[1:0],1,1
2,140,2,2.140.a.a,-16,4,20,-3,-1,3:[1:0];5:[1:0],1,1
2,140,2,2.140.a.a,-28,2,30,-3,-1,3:[1:0];5:[1:0],1,1
2,140,2,2.140.a.a,-11,4,15,-3,-1,3:[1:0];5:[1:0],1,1
2,140,2,2.140.a.a,-8,5,13,-3,-1,3:[1:0];5:[1:0],1,1
2,140,2,2.140.a.a,-22,6,28,-3,-1,3:[1:0];5:[1:0],1,1
2,140,2,2.140.a.a,-20,6,26,-3,-1,3:[1:0];5:[1:0],1,1
2,152,2,2.152.a.a,-14,12,26,-7,1,3:[1:0];5:[1:0],1,1
2,152,2,2.152.a.a,-30,10,40,-7,1,3:[1:0];5:[1:0],1,1
2,152,2,2.152.a.a,-21,14,35,-7,1,3:[1:0];5:[1:0],1,1
2,152,2,2.152.a.a,-27,9,36,-7,1,3:[1:0];5:[1:0],1,1
2,152,2,2.152.a.a,-17,11,28,-7,1,3:[1:0];5:[1:0],1,1
2,152,2,2.152.a.a,-10,12,22,-7,1,3:[1:0];5:[1:0],1,1
2,158,2,2.158.a.a,-24,2,26,5,-1,3:[1:0];5:[1:0],1,1
2,158,2,2.158.a.a,-20,4,24,5,-1,3:[1:0];5:[1:0],1,1
2,158,2,2.158.a.a,-4,5,9,5,-1,3:[1:0];5:[1:0],1,1
2,158,2,2.158.a.a,-14,5,19,5,-1,3:[1:0];5:[1:0],1,2
2,158,2,2.158.a.a,-30,3,33,5,-1,3:[1:0];5:[1:0],1,2
2,166,2,2.166.a.a,-28,3,31,5,-1,3:[1:0];5:[1:0],1,1
2,166,2,2.166.a.a,-16,5,21,5,-1,3:[1:0];5:[1:0],1,1
2,166,2,2.166.a.a,-33,2,35,5,-1,3:[1:0];5:[1:0],1,1
2,166,2,2.166.a.a,-10,4,14,5,-1,3:[1:0];5:[1:0],1,1
2,166,2,2.166.a.a,-19,6,25,5,-1,3:[1:0];5:[1:0],1,1
2,166,2,2.166.a.a,-25,4,29,5,-1,3:[1:0];5:[1:0],1,1
2,166,2,2.166.a.a,-6,6,12,5,-1,3:[1:0];5:[1:0],1,1
2,164,2,2.164.a.b,-3,13,16,-7,1,3:[1:0];5:[1:0],1,1
2,164,2,2.164.a.b,-24,9,33,-7,1,3:[1:0];5:[1:0],1,1
2,164,2,2.164.a.b,-20,11,31,-7,1,3:[1:0];5:[1:0],1,1
2,164,2,2.164.a.b,-14,12,26,-7,1,3:[1:0];5:[1:0],1,2
2,164,2,2.164.a.b,-30,10,40,-7,1,3:[1:0];5:[1:0],1,2
2,152,2,2.152.a.b,-14,2,16,-3,-1,3:[1:0];5:[1:0],1,1
2,152,2,2.152.a.b,-30,0,30,-3,-1,3:[1:0];5:[1:0],1,1
2,152,2,2.152.a.b,-21,2,23,-3,-1,3:[1:0];5:[1:0],1,1
2,152,2,2.152.a.b,-5,-1,4,-3,-1,3:[1:0];5:[1:0],1,1
2,152,2,2.152.a.b,-27,1,28,-3,-1,3:[1:0];5:[1:0],1,1
2,152,2,2.152.a.b,-17,3,20,-3,-1,3:[1:0];5:[1:0],1,1
2,152,2,2.152.a.b,-10,4,14,-3,-1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.a,-30,7,37,5,-1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.a,-14,9,23,5,-1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.a,-23,7,30,5,-1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.a,-17,7,24,5,-1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.a,-27,5,32,5,-1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.a,-34,4,38,5,-1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.a,-9,5,14,5,-1,3:[1:0];5:[1:0],1,1
2,164,2,2.164.a.a,-4,6,10,-3,-1,3:[1:0];5:[1:0],1,1
2,164,2,2.164.a.a,-24,3,27,-3,-1,3:[1:0];5:[1:0],1,1
2,164,2,2.164.a.a,-20,5,25,-3,-1,3:[1:0];5:[1:0],1,1
2,164,2,2.164.a.a,-14,6,20,-3,-1,3:[1:0];5:[1:0],1,2
2,164,2,2.164.a.a,-30,4,34,-3,-1,3:[1:0];5:[1:0],1,2
2,156,2,2.156.a.b,-6,9,15,-7,1,3:[1:0];5:[1:0],1,1
2,156,2,2.156.a.b,-19,9,28,-7,1,3:[1:0];5:[1:0],1,1
2,156,2,2.156.a.b,-25,7,32,-7,1,3:[1:0];5:[1:0],1,1
2,156,2,2.156.a.b,-11,11,22,-7,1,3:[1:0];5:[1:0],1,1
2,156,2,2.156.a.b,-16,10,26,-7,1,3:[1:0];5:[1:0],1,1
2,156,2,2.156.a.b,-28,8,36,-7,1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.b,-30,-3,27,1,1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.b,-14,-1,13,1,1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.b,-5,-5,0,1,1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.b,-23,-5,18,1,1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.b,-17,-1,16,1,1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.b,-27,-3,24,1,1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.b,-34,-4,30,1,1,3:[1:0];5:[1:0],1,1
2,170,2,2.170.a.b,-9,-3,6,1,1,3:[1:0];5:[1:0],1,1
2,174,2,2.174.a.b,-11,-3,8,1,1,3:[1:0];5:[1:0],1,1
2,174,2,2.174.a.b,-32,-4,28,1,1,3:[1:0];5:[1:0],1,1
2,174,2,2.174.a.b,-29,-3,26,1,1,3:[1:0];5:[1:0],1,1
2,174,2,2.174.a.b,-15,-1,14,1,1,3:[1:0];5:[1:0],1,1
2,174,2,2.174.a.b,-23,-3,20,1,1,3:[1:0];5:[1:0],2,1
2,174,2,2.174.a.b,-5,-2,3,1,1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.a,-7,3,10,5,-1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.a,-36,2,38,5,-1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.a,-22,2,24,5,-1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.a,-24,2,26,5,-1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.a,-28,4,32,5,-1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.a,-16,6,22,5,-1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.a,-33,3,36,5,-1,3:[1:0];5:[1:0],1,1
2,182,2,2.182.a.a,-10,4,14,5,-1,3:[1:0];5:[1:0],1,1
2,156,2,2.156.a.a,-6,3,9,-3,-1,3:[1:0];5:[1:0],1,1
2,156,2,2.156.a.a,-19,3,22,-3,-1,3:[1:0];5:[1:0],1,1
2,156,2,2.156.a.a,-25,1,26,-3,-1,3:[1:0];5:[1:0],1,1
2,156,2,2.156.a.a,-11,5,16,-3,-1,3:[1:0];5:[1:0],1,1
2,156,2,2.156.a.a,-16,4,20,-3,-1,3:[1:0];5:[1:0],1,1
2,156,2,2.156.a.a,-28,2,30,-3,-1,3:[1:0];5:[1:0],1,1
2,160,2,2.160.a.a,-7,10,17,-7,1,3:[1:0];5:[1:0],1,1
2,160,2,2.160.a.a,-26,8,34,-7,1,3:[1:0];5:[1:0],1,1
2,160,2,2.160.a.a,-18,10,28,-7,1,3:[1:0];5:[1:0],1,1
2,160,2,2.160.a.a,-30,10,40,-7,1,3:[1:0];5:[1:0],1,1
2,160,2,2.160.a.a,-14,12,26,-7,1,3:[1:0];5:[1:0],1,1
2,160,2,2.160.a.a,-21,14,35,-7,1,3:[1:0];5:[1:0],1,1
2,160,2,2.160.a.b,-7,2,9,-3,-1,3:[1:0];5:[1:0],1,1
2,160,2,2.160.a.b,-26,0,26,-3,-1,3:[1:0];5:[1:0],1,1
2,160,2,2.160.a.b,-18,2,20,-3,-1,3:[1:0];5:[1:0],1,1
2,160,2,2.160.a.b,-30,0,30,-3,-1,3:[1:0];5:[1:0],1,1
2,160,2,2.160.a.b,-14,2,16,-3,-1,3:[1:0];5:[1:0],1,1
2,160,2,2.160.a.b,-21,2,23,-3,-1,3:[1:0];5:[1:0],1,1
2,160,2,2.160.a.b,-5,-1,4,-3,-1,3:[1:0];5:[1:0],1,1
2,168,2,2.168.a.a,-14,13,27,-7,1,3:[1:0];5:[1:0],1,1
2,168,2,2.168.a.a,-30,11,41,-7,1,3:[1:0];5:[1:0],1,1
2,168,2,2.168.a.a,-23,11,34,-7,1,3:[1:0];5:[1:0],1,1
2,168,2,2.168.a.a,-18,12,30,-7,1,3:[1:0];5:[1:0],1,1
2,168,2,2.168.a.a,-26,10,36,-7,1,3:[1:0];5:[1:0],1,1
2,168,2,2.168.a.a,-7,12,19,-7,1,3:[1:0];5:[1:0],1,1
2,174,2,2.174.a.a,-11,3,14,5,-1,3:[1:0];5:[1:0],1,1
2,174,2,2.174.a.a,-32,2,34,5,-1,3:[1:0];5:[1:0],1,1
2,174,2,2.174.a.a,-29,3,32,5,-1,3:[1:0];5:[1:0],1,1
2,174,2,2.174.a.a,-15,5,20,5,-1,3:[1:0];5:[1:0],1,1
2,174,2,2.174.a.a,-23,3,26,5,-1,3:[1:0];5:[1:0],2,1
2,174,2,2.174.a.a,-5,4,9,5,-1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.a,-17,8,25,5,-1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.a,-27,6,33,5,-1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.a,-34,5,39,5,-1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.a,-9,6,15,5,-1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.a,-12,7,19,5,-1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.a,-31,5,36,5,-1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.a,-23,7,30,5,-1,3:[1:0];5:[1:0],1,1
2,168,2,2.168.a.b,-14,3,17,-3,-1,3:[1:0];5:[1:0],1,1
2,168,2,2.168.a.b,-30,1,31,-3,-1,3:[1:0];5:[1:0],1,1
2,168,2,2.168.a.b,-5,-1,4,-3,-1,3:[1:0];5:[1:0],1,1
2,168,2,2.168.a.b,-23,-1,22,-3,-1,3:[1:0];5:[1:0],1,1
2,168,2,2.168.a.b,-18,4,22,-3,-1,3:[1:0];5:[1:0],1,1
2,168,2,2.168.a.b,-26,2,28,-3,-1,3:[1:0];5:[1:0],1,1
2,168,2,2.168.a.b,-7,4,11,-3,-1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.b,-17,0,17,1,1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.b,-27,-2,25,1,1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.b,-34,-3,31,1,1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.b,-9,-2,7,1,1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.b,-12,-3,9,1,1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.b,-31,-5,26,1,1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.b,-23,-5,18,1,1,3:[1:0];5:[1:0],1,1
2,178,2,2.178.a.b,-5,-5,0,1,1,3:[1:0];5:[1:0],1,1
2,172,2,2.172.a.b,-10,9,19,-7,1,3:[1:0];5:[1:0],1,1
2,172,2,2.172.a.b,-33,7,40,-7,1,3:[1:0];5:[1:0],1,1
2,172,2,2.172.a.b,-16,10,26,-7,1,3:[1:0];5:[1:0],1,1
2,172,2,2.172.a.b,-28,8,36,-7,1,3:[1:0];5:[1:0],1,1
2,172,2,2.172.a.b,-19,11,30,-7,1,3:[1:0];5:[1:0],1,1
2,172,2,2.172.a.b,-25,9,34,-7,1,3:[1:0];5:[1:0],1,1
2,172,2,2.172.a.b,-6,11,17,-7,1,3:[1:0];5:[1:0],1,1
2,190,2,2.190.a.b,-37,-5,32,1,1,3:[1:0];5:[1:0],1,1
2,190,2,2.190.a.b,-6,-3,3,1,1,3:[1:0];5:[1:0],1,1
2,190,2,2.190.a.b,-23,-4,19,1,1,3:[1:0];5:[1:0],1,2
2,190,2,2.190.a.b,-31,-4,27,1,1,3:[1:0];5:[1:0],1,2
2,190,2,2.190.a.b,-12,-2,10,1,1,3:[1:0];5:[1:0],1,2
2,172,2,2.172.a.a,-10,3,13,-3,-1,3:[1:0];5:[1:0],1,1
2,172,2,2.172.a.a,-33,1,34,-3,-1,3:[1:0];5:[1:0],1,1
2,172,2,2.172.a.a,-16,4,20,-3,-1,3:[1:0];5:[1:0],1,1
2,172,2,2.172.a.a,-28,2,30,-3,-1,3:[1:0];5:[1:0],1,1
